importer,exporter,wheat_prev,soy_prev,maize_prev,rice_prev,wheat_cur,soy_cur,maize_cur,rice_cur,prev_year,year,norm_prev,norm_cur,theta,scale,m_comp,m_scale,comp_sq,scale_sq,share_comp,share_scale,rank,metric
Algeria,Italy,1072106.0,0.0,0.0,16.0,96526.0,0.0,6050.0,0.0,1989,1990,1072106.0001193911,96715.41333210544,0.0625955328340701,584410.7067257483,36581.49958143369,487695.2933936429,1338206111.6264331,237846699198.3114,0.0002806242218000884,0.002455883424331577,9,scale
"China, mainland",United Kingdom of Great Britain and Northern Ireland,127904.0,0.0,0.0,0.0,1003365.0,0.0,0.0,0.0,1989,1990,127904.0,1003365.0,0.0,565634.5,0.0,437730.5,0.0,191607990630.25,0.0,0.001978446157732728,10,scale
Republic of Korea,United States of America,1771569.0,821099.0,5283828.0,0.0,1669294.0,1015383.0,1766224.0,0.0,1990,1991,5633071.863836463,2633836.0452581327,0.4853084554943689,4133453.9545472977,2006000.1545384403,1499617.909289165,4024036620008.246,2248853873860.806,0.38042617005680457,0.24099484042259442,1,scale
Mexico,United States of America,318663.0,876910.0,3995707.0,18047.0,333639.0,1452131.0,1402478.0,48738.0,1990,1991,4103232.5524794473,2046782.6842657235,0.588739527679931,3075007.6183725856,1810378.5328528655,1028224.9341068619,3277470432214.4937,1057246515119.0605,0.30984696257541133,0.11329813740233816,2,scale
Germany,United States of America,0.0,0.0,0.0,0.0,10216.0,1587343.0,102275.0,4.0,1990,1991,0.0,1590667.263115074,0.0,795333.631557537,0.0,795333.631557537,0.0,632555585486.5,0.0,0.0677868109416234,3,scale
Netherlands (Kingdom of the),France,2172000.0,339.0,1250637.0,670.0,748724.0,87.0,947140.0,1013.0,1990,1991,2506327.486500916,1207337.0869454811,0.3794338678500737,1856832.2867231986,704545.0565002803,649495.1997777175,496383736638.98315,421844014534.2971,0.046927347248561305,0.04520624134256754,4,scale
Germany,France,0.0,0.0,0.0,0.0,880733.0,3624.0,708417.0,191.0,1990,1991,0.0,1130291.3045029587,0.0,565145.6522514793,0.0,565145.6522514793,0.0,319389608258.75,0.0,0.034226878219885876,5,scale
"China, mainland",United Kingdom of Great Britain and Northern Ireland,1003365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1990,1991,1003365.0,0.0,0.0,501682.5,0.0,501682.5,0.0,251685330806.25,0.0,0.026971457256237168,6,scale
Japan,"China, mainland",0.0,284181.0,813216.0,0.0,0.0,279093.0,1815963.0,0.0,1990,1991,861440.1333911719,1837284.5506393395,0.18369216691512058,1349362.3420152557,247867.29255844437,487922.2086240838,61438194720.253456,238068081668.60394,0.005808271474572794,0.02551218646009257,7,scale
Brazil,Canada,118496.0,0.0,5.0,0.0,1070410.0,0.0,1490.0,0.0,1990,1991,118496.0001054888,1070411.0370320366,0.0013497935689960876,594453.5185687627,802.3895364312123,475957.5184632739,643828.9681742957,226535559381.7177,6.086659035763689e-08,0.024276322093580074,8,scale
Republic of Korea,Canada,246199.0,0.0,2461.0,0.0,1172653.0,0.0,1485.0,0.0,1990,1991,246211.29974475177,1172653.940271383,0.008729287355640863,709432.6200080673,6192.841199515591,463221.3202633156,38351282.1224177,214573991546.48917,3.625670626866579e-06,0.022994479744834664,9,scale
Brazil,Argentina,1813432.0,0.0,413477.0,0.0,2657695.0,240605.0,578450.0,9208.0,1990,1991,1859972.8084445214,2730553.5462272116,0.08884320122187506,2295263.1773358667,203918.5283212107,435290.3688913451,41582766192.68841,189477705249.5633,0.003931170110231156,0.020305076230615164,10,scale
Republic of Korea,"China, mainland",0.0,0.0,0.0,0.0,1679.0,0.0,4937372.0,0.0,1991,1992,0.0,4937372.285479899,0.0,2468686.1427399493,0.0,2468686.1427399493,0.0,6094411271356.249,0.0,0.45674098396184465,1,scale
South Africa,United States of America,0.0,0.0,0.0,0.0,22533.0,0.0,2853309.0,35.0,1991,1992,0.0,2853397.972031767,0.0,1426698.9860158835,0.0,1426698.9860158835,0.0,2035469996698.7502,0.0,0.15254673958196924,2,scale
Egypt,United States of America,1736254.0,0.0,855304.0,0.0,3552272.0,0.0,1084618.0,0.0,1991,1992,1935490.347413802,3714166.470139431,0.1613816006398556,2824828.4087766167,455875.33014130674,889338.0613628144,207822316631.4454,790922187388.569,0.06600315942772374,0.05927505742892172,3,scale
"China, mainland",United States of America,4586557.0,0.0,64.0,10.0,3334444.0,71311.0,17.0,0.0,1991,1992,4586557.000457424,3335206.4476050055,0.021382916511794095,3960881.7240312146,84695.20321805052,625675.2764262091,7173277448.146875,391469551531.01324,0.0022781912101815867,0.02933838564485112,4,scale
"China, mainland",Canada,4504045.0,422.0,0.0,0.0,5670001.0,5531.0,0.0,0.0,1991,1992,4504045.019769341,5670003.697702674,0.0008817909700036998,5087024.3587360075,4485.692143722273,582979.3389666667,20121434.00825172,339864909662.0117,6.390450449632368e-06,0.025470915292952614,5,scale
"China, mainland",Australia,1364645.0,0.0,0.0,0.0,219065.0,25.0,0.0,0.0,1991,1992,1364645.0,219065.00142651724,0.00011412137947072906,791855.0007132586,90.36758502219222,572789.9992867414,8166.300422743139,328088383282.90515,2.5935695332127165e-09,0.024588332545161004,6,scale
United States of America,Canada,562846.0,122691.0,235762.0,0.0,1465055.0,69135.0,308669.0,0.0,1991,1992,622440.6974491626,1498813.6484603414,0.24147532630627289,1060627.172954752,256115.2926785485,438186.4755055894,65595043143.81855,192007387316.0105,0.020832604315386517,0.014389846550533408,7,scale
Pakistan,United States of America,727280.0,0.0,100.0,0.0,1587128.0,0.0,0.0,1.0,1991,1992,727280.0068749312,1587128.000000315,0.00013750006675803856,1157204.0034376231,159.11562772534268,429923.99656269193,25317.78298642984,184834642820.43753,8.040780672141709e-09,0.013852290709165676,8,scale
Zimbabwe,Argentina,0.0,0.0,0.0,0.0,0.0,33900.0,785250.0,0.0,1991,1992,0.0,785981.4072228427,0.0,392990.70361142134,0.0,392990.70361142134,0.0,154441693125.0,0.0,0.011574514377489301,9,scale
Netherlands (Kingdom of the),United States of America,12183.0,1497621.0,98047.0,0.0,19151.0,2259764.0,46037.0,2.0,1991,1992,1500876.5103561985,2260314.02726922,0.045005395509324655,1880595.2688127093,84636.9338658807,379718.7584565107,7163410574.217463,144186335523.75394,0.0022750575483902443,0.010805934458426614,10,scale
Egypt,United States of America,3552272.0,0.0,1084618.0,0.0,0.0,0.0,0.0,0.0,1992,1993,3714166.470139431,0.0,0.0,1857083.2350697154,0.0,1857083.2350697154,0.0,3448758141977.0,0.0,0.294692080087405,1,scale
South Africa,United States of America,22533.0,0.0,2853309.0,35.0,0.0,0.0,0.0,0.0,1992,1993,2853397.972031767,0.0,0.0,1426698.9860158835,0.0,1426698.9860158835,0.0,2035469996698.7502,0.0,0.17392837148585946,2,scale
"China, mainland",Canada,5670001.0,5531.0,0.0,0.0,3058574.0,6575.0,0.0,0.0,1992,1993,5670003.697702674,3058581.0671128207,0.001174206757467709,4364292.382407747,5124.581606988023,1305711.3152949268,26261336.64667995,1704882038889.2075,5.4983217343369664e-06,0.14568004297799417,3,scale
Republic of Korea,Canada,726145.0,0.0,0.0,0.0,2260429.0,0.0,0.0,0.0,1992,1993,726145.0,2260429.0,0.0,1493287.0,0.0,767142.0,0.0,588506848164.0,0.0,0.05028717587360708,4,scale
Morocco,United States of America,570494.0,0.0,153153.0,0.0,2041538.0,15921.0,293809.0,0.0,1992,1993,590693.8677902455,2062632.9319988082,0.11958701749858688,1326663.3998945267,158651.71921792152,735969.5321042814,25170368010.802208,541651152185.79486,0.00526990622590987,0.046283415115873895,5,scale
"China, mainland",France,1340059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1992,1993,1340059.0,0.0,0.0,670029.5,0.0,670029.5,0.0,448939530870.25,0.0,0.03836132275421825,6,scale
Japan,United States of America,3428700.0,3899937.0,13508355.0,0.0,3228070.0,4036235.0,14552719.0,0.0,1992,1993,14472081.64363351,15443226.968256537,0.03039062442103596,14957654.305945024,454572.4542316665,485572.662311513,206636116146.20056,235780810384.29062,0.04326329096616141,0.020147176054801468,7,scale
Italy,United Kingdom of Great Britain and Northern Ireland,1065923.0,19.0,1.0,36.0,311233.0,29.0,21.0,4.0,1992,1993,1065923.0007777298,311233.00208525447,0.00010267774851241059,688578.0014314922,70.70163886216105,377344.99934623763,4998.721737795441,142389248531.6121,1.0465796446159958e-09,0.012166983622634991,8,scale
"China, mainland",United States of America,3334444.0,71311.0,17.0,0.0,2588981.0,90773.0,78.0,3.0,1992,1993,3335206.4476050055,2590571.8214291995,0.013664036816190554,2962889.1345171025,40485.026216332655,372317.31308790296,1639037347.7371423,138620181624.99554,0.0003431643557866073,0.011844921558270364,9,scale
Republic of Korea,United States of America,1515822.0,1213625.0,1668866.0,0.0,1403084.0,972422.0,741302.0,0.0,1992,1993,2560413.1897537555,1861122.7558503496,0.3058359487852834,2210767.9728020523,676132.3205060333,349645.21695170295,457154914832.8733,122251777737.20343,0.09571427524814614,0.010446261869528295,10,scale
Egypt,United States of America,0.0,0.0,0.0,0.0,4660222.0,18733.0,1373816.0,0.0,1993,1994,0.0,4858537.888750997,0.0,2429268.9443754987,0.0,2429268.9443754987,0.0,5901347604107.25,0.0,0.465531430566189,1,scale
Japan,United States of America,3228070.0,4036235.0,14552719.0,0.0,3706402.0,3540131.0,11886382.0,0.0,1993,1994,15443226.968256537,12944343.178882774,0.08189190612893907,14193785.073569655,1162356.1148591028,1249441.8946868815,1351071737750.3477,1561105048198.7441,0.1376815949727203,0.1231487306130312,2,scale
Japan,South Africa,0.0,0.0,84283.0,0.0,0.0,0.0,1720992.0,0.0,1993,1994,84283.0,1720992.0,0.0,902637.5,0.0,818354.5,0.0,669704087670.25,0.0,0.05283001831177846,3,scale
Morocco,United States of America,2041538.0,15921.0,293809.0,0.0,608386.0,38093.0,239590.0,22.0,1993,1994,2062632.9319988082,654971.7323892688,0.237500755215559,1358802.3321940384,322716.580084747,703830.5998047697,104145991061.59492,495377513221.54193,0.01061304574637223,0.03907815940885127,4,scale
Republic of Korea,"China, mainland",106939.0,498.0,5462193.0,0.0,110370.0,9955.0,4091963.0,0.0,1993,1994,5463239.750090966,4093463.305355747,0.0077521508932684394,4778351.527723357,37042.50206399123,684888.2223676094,1372146959.1607947,469071877137.86395,0.0001398292752306355,0.03700302314853929,5,scale
Mexico,United States of America,962229.0,2017143.0,209957.0,209217.0,606057.0,2176127.0,2745896.0,185206.0,1993,1994,2254463.179080111,3560488.718228159,0.8007751211526724,2907475.9486541348,2328234.405031996,653012.769574024,5420675444774.691,426425677226.73737,0.5523964569851336,0.03363885147374743,6,scale
Egypt,Australia,755395.0,0.0,160.0,0.0,1827624.0,0.0,3.0,0.0,1993,1994,755395.016944777,1827624.0000024622,0.00021016823616466933,1291509.5084736196,271.4342753857997,536114.4915288426,73676.56585421415,287418748027.22943,7.508044773263749e-09,0.02267320448087732,7,scale
Netherlands (Kingdom of the),Brazil,0.0,745558.0,0.0,0.0,0.0,1665425.0,0.0,0.0,1993,1994,745558.0,1665425.0,0.0,1205491.5,0.0,459933.5,0.0,211538824422.25,0.0,0.016687370099168656,8,scale
Romania,France,906569.0,0.0,77522.0,0.0,62.0,0.0,146.0,0.0,1993,1994,909877.4710063988,158.61904047118682,1.0839118853813574,455018.04502343497,493199.46706389077,454859.4259829638,243245714312.10587,206897097405.55133,0.024788067858287032,0.01632120461234366,9,scale
"China, mainland",Australia,618722.0,25.0,0.0,0.0,1441425.0,3.0,0.0,0.0,1993,1994,618722.0005050733,1441425.000003122,3.8324595987871015e-05,1030073.5002540976,39.477150735050444,411351.49974902434,1558.4454301578937,169210056345.77158,1.5881410772411134e-10,0.01334823922963086,10,scale
Republic of Korea,United States of America,1535061.0,1016927.0,1489042.0,0.0,1511418.0,1414320.0,8836632.0,0.0,1994,1995,2368079.152987501,9075833.324634604,0.6647096340646219,5721956.238811052,3803439.437633875,3353877.0858235518,14466151555748.686,11248491506812.28,0.36927734780656485,0.3159701843956935,1,scale
Japan,United States of America,3706402.0,3540131.0,11886382.0,0.0,3279686.0,4064782.0,16221836.0,0.0,1994,1995,12944343.178882774,17041911.75241252,0.10572409374607673,14993127.465647647,1585134.8137250098,2048784.2867648732,2512652377683.0215,4197517053694.6504,0.06414045936231892,0.11790827567027479,2,scale
Republic of Korea,"China, mainland",110370.0,9955.0,4091963.0,0.0,1.0,477.0,33345.0,0.0,1994,1995,4093463.305355747,33348.41158136321,0.02943514175173741,2063405.8584685551,60736.64393538734,2030057.446887192,3688939916.5340242,4121133237662.1445,9.416754299481369e-05,0.11576265388427609,3,scale
"China, mainland",United States of America,2241868.0,34710.0,464.0,42.0,3841112.0,143915.0,4975370.0,20.0,1994,1995,2242136.733248889,6287221.927136738,0.9129875124665451,4264679.330192814,3893598.9731402285,2022542.5969439244,15160112963638.643,4090678556452.674,0.3869920957267798,0.11490718173215322,4,scale
Republic of Korea,Canada,3081764.0,0.0,11211.0,0.0,189795.0,67.0,12625.0,0.0,1994,1995,3081784.3919094987,190214.45039481096,0.06278443876260459,1635999.421152155,102715.30547298402,1445784.9707573438,10550433978.40842,2090294181667.8135,0.0002693208530783493,0.058716374335423725,5,scale
Egypt,Australia,1827624.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1994,1995,1827624.0000024622,0.0,0.0,913812.0000012311,0.0,913812.0000012311,0.0,835052371346.25,0.0,0.02345662541457605,6,scale
Netherlands (Kingdom of the),United States of America,3182.0,1458359.0,30564.0,0.0,2484.0,3248918.0,21619.0,0.0,1994,1995,1458682.7126215626,3248990.8775096615,0.014370620446287764,2353836.795065612,33826.095174394344,895154.0824440494,1144204714.7471843,801300831316.248,2.9208105609933215e-05,0.022508544481194024,7,scale
"China, mainland",France,0.0,0.0,0.0,0.0,1679160.0,0.0,0.0,0.0,1994,1995,0.0,1679160.0,0.0,839580.0,0.0,839580.0,0.0,704894576400.0,0.0,0.019800492283764962,8,scale
Japan,"China, mainland",0.0,207936.0,1799543.0,0.0,0.0,194974.0,26241.0,0.0,1994,1995,1811516.5991359283,196731.92612537497,1.3219738967766048,1004124.2626306517,1327426.0643177775,807392.3365052766,1762059956230.1843,651882385047.4498,0.04498009196193288,0.01831137955547239,9,scale
Algeria,United States of America,1084911.0,0.0,1156440.0,0.0,0.0,0.0,0.0,0.0,1994,1995,1585681.352454206,0.0,0.0,792840.676227103,0.0,792840.676227103,0.0,628596337880.25,0.0,0.017657274370540616,10,scale
"China, mainland",United States of America,3841112.0,143915.0,4975370.0,20.0,2165013.0,859678.0,340449.0,0.0,1995,1996,6287221.927136738,2354194.7828193824,0.816682494395916,4320708.35497806,3528646.876900757,1966513.5721586777,12451348781861.467,3867175629484.283,0.7363118418188961,0.27738041896610016,1,scale
Mexico,United States of America,796702.0,2232051.0,2686743.0,264941.0,0.0,0.0,0.0,0.0,1995,1996,3592431.9652479156,0.0,0.0,1796215.9826239578,0.0,1796215.9826239578,0.0,3226391856233.7505,0.0,0.23141900202507174,2,scale
"China, mainland",Australia,435680.0,26.0,0.0,0.0,2257911.0,0.0,79.0,0.0,1995,1996,435680.00077579875,2257911.0013820296,6.917723939464594e-05,1346795.5010789142,93.16759479376819,911115.5003031155,8680.20071965578,830131454892.5964,5.133045978567437e-10,0.0595427342372226,3,scale
"China, mainland",France,1679160.0,0.0,0.0,0.0,208170.0,0.0,43.0,0.0,1995,1996,1679160.0,208170.00444108175,0.00020656194087168272,943665.0022205409,194.9252743913557,735494.9977794591,37995.86259654532,540952891758.60657,2.246889398095993e-09,0.03880085988671168,4,scale
Colombia,United States of America,0.0,10.0,7142.0,0.0,517657.0,222000.0,1318324.0,27513.0,1995,1996,7142.007000836669,1433871.6482984102,0.40365503545615894,720506.8276496235,290836.20906131336,713364.8206487867,84585700501.15598,508889367339.27563,0.0050019844451129935,0.03650104351189918,5,scale
Brazil,Uruguay,551421.0,13869.0,3.0,176029.0,1970443.0,0.0,5.0,112680.0,1995,1996,579002.3119573876,1973662.179470945,0.2529920839068997,1276332.2457141662,322901.95460080006,697329.9337567787,104265672285.01715,486269036513.2334,0.00616576168121676,0.0348785578937541,6,scale
"China, mainland",Canada,4861572.0,7053.0,0.0,0.0,3614840.0,10185.0,0.0,0.0,1995,1996,4861577.116121166,3614854.348355546,0.0013667803447982173,4238215.732238356,5792.709959837969,623361.3838828101,33555488.67880601,388579414916.2922,1.9843074115968216e-06,0.02787158671804545,7,scale
Spain,United States of America,100180.0,1674871.0,2324944.0,51941.0,69628.0,1309453.0,1004132.0,20843.0,1995,1996,2867628.1784181856,1651735.669429585,0.2922139327129461,2259681.9239238854,660310.5416701549,607946.2544943002,436010011440.73334,369598648353.64844,0.025783498655429133,0.026510155667098852,8,scale
Indonesia,Australia,1227922.0,31.0,0.0,1.0,2301367.0,10.0,2.0,0.0,1995,1996,1227922.0003917187,2301367.0000225953,2.0934567062509027e-05,1764644.5002071569,36.94206863107445,536722.4998154383,1364.7164347430148,288071041808.1332,8.070265231747217e-11,0.020662435307960633,9,scale
Philippines,United States of America,1775062.0,67520.0,157831.0,0.0,693147.0,133507.0,322621.0,0.0,1995,1996,1783343.6793857208,776119.3157620805,0.3702191456039721,1279731.4975739005,473781.1016343012,503612.18181182013,224468532265.81204,253625229669.26178,0.013273970661218224,0.018191744882146716,10,scale
Republic of Korea,United States of America,625583.0,1354237.0,8061017.0,0.0,0.0,0.0,0.0,0.0,1996,1997,8197884.301229617,0.0,0.0,4098942.1506148083,0.0,4098942.1506148083,0.0,16801326754086.75,0.0,0.43923994727985977,1,scale
Egypt,United States of America,4245145.0,70138.0,2118930.0,0.0,0.0,0.0,0.0,0.0,1996,1997,4745106.927664434,0.0,0.0,2372553.463832217,0.0,2372553.463832217,0.0,5629009938742.25,0.0,0.1471601656773651,2,scale
Mexico,United States of America,0.0,0.0,0.0,0.0,1139817.0,3308897.0,2517262.0,406060.0,1996,1997,0.0,4330066.379438311,0.0,2165033.1897191554,0.0,2165033.1897191554,0.0,4687368712585.5,0.0,0.1225426787022351,3,scale
Iran (Islamic Republic of),Canada,0.0,0.0,0.0,0.0,2726311.0,0.0,0.0,0.0,1996,1997,0.0,2726311.0,0.0,1363155.5,0.0,1363155.5,0.0,1858192917180.25,0.0,0.048579053959505396,4,scale
Iran (Islamic Republic of),Australia,0.0,0.0,0.0,0.0,2402791.0,0.0,0.0,0.0,1996,1997,0.0,2402791.0,0.0,1201395.5,0.0,1201395.5,0.0,1443351147420.25,0.0,0.03773377490828141,5,scale
"China, mainland",Canada,3614840.0,10185.0,0.0,0.0,1334290.0,14215.0,0.0,0.0,1996,1997,3614854.348355546,1334365.7183564783,0.00783565837104323,2474610.0333560123,19390.198822933602,1140244.3149995338,375979810.39289564,1300157097888.756,3.003899470766845e-05,0.033990228479621895,6,scale
"China, mainland",Australia,2257911.0,0.0,79.0,0.0,245792.0,98.0,0.0,0.0,1996,1997,2257911.0013820296,245792.01953684338,0.00040024329473803454,1251851.5104594366,501.04517306907,1006059.4909225932,251046.26545581434,1012155699275.4274,2.005739997455361e-08,0.026460958857347918,7,scale
Brazil,Uruguay,1970443.0,0.0,5.0,112680.0,86921.0,608.0,2625.0,107808.0,1996,1997,1973662.179470945,138510.23570119287,0.8352998287336806,1056086.207586069,882148.6283246456,917575.971884876,778186202455.0537,841945664180.4749,0.06217336827927095,0.022011128916184213,8,scale
Iran (Islamic Republic of),Argentina,0.0,0.0,0.0,0.0,530636.0,0.0,1202378.0,0.0,1996,1997,0.0,1314263.0708423636,0.0,657131.5354211818,0.0,657131.5354211818,0.0,431821854844.99994,0.0,0.011289192307998708,9,scale
Philippines,United States of America,693147.0,133507.0,322621.0,0.0,1894050.0,42453.0,105029.0,0.0,1996,1997,776119.3157620805,1897434.7816328234,0.4068841465900333,1336777.048697452,543913.3886404062,560657.7329353715,295841774342.28955,314337093500.2303,0.023636347612624894,0.008217768179739826,10,scale
Republic of Korea,United States of America,0.0,0.0,0.0,0.0,1440464.0,1357786.0,4216571.0,15.0,1997,1998,0.0,4658110.169946391,0.0,2329055.0849731956,0.0,2329055.0849731956,0.0,5424497588839.499,0.0,0.2560050084701043,1,scale
Egypt,United States of America,0.0,0.0,0.0,0.0,3621859.0,52673.0,1838800.0,0.0,1997,1998,0.0,4062243.5304656466,0.0,2031121.7652328233,0.0,2031121.7652328233,0.0,4125455625202.5005,0.0,0.19469771807916916,2,scale
Republic of Korea,"China, mainland",0.0,0.0,0.0,0.0,17656.0,14744.0,2596545.0,0.0,1997,1998,0.0,2596646.887217629,0.0,1298323.4436088144,0.0,1298323.4436088144,0.0,1685643764224.2502,0.0,0.07955266622768076,3,scale
Brazil,Argentina,3699415.0,0.0,400234.0,89054.0,5843283.0,0.0,1549250.0,126245.0,1997,1998,3722067.8677177555,6046492.336935027,0.15139371484198455,4884280.102326391,739449.3090199808,1162212.2346086355,546785280610.12714,1350737278273.998,0.07004218029278518,0.06374701116595002,4,scale
"China, Taiwan Province of",United States of America,898248.0,2274489.0,5621670.0,0.0,963352.0,1226365.0,3714407.0,0.0,1997,1998,6130523.898454764,4028503.140221936,0.114240145447487,5079513.51933835,580284.3632516896,1051010.3791164139,336729942234.4188,1104622817010.428,0.04313448104829155,0.05213182769347016,5,scale
Mexico,United States of America,1139817.0,3308897.0,2517262.0,406060.0,1698516.0,3213986.0,5211427.0,380272.0,1997,1998,4330066.379438311,6365394.000434302,0.3550280306025268,5347730.189936306,1898594.1175267634,1017663.8104979955,3604659623107.2295,1035639631197.3,0.4617502119553645,0.048876219081030396,6,scale
Iran (Islamic Republic of),Canada,2726311.0,0.0,0.0,0.0,1094311.0,102500.0,25300.0,0.0,1997,1998,2726311.0,1099392.0614234942,0.09617968023362729,1912851.5307117472,183977.44855826034,813459.4692882529,33847701578.007328,661716308174.7261,0.004335827792909444,0.03122919428107229,7,scale
Japan,United States of America,3432770.0,3891332.0,15265931.0,0.0,3095448.0,3735313.0,14048994.0,0.0,1997,1998,16123741.002133625,14862994.110902049,0.01111021816677988,15493367.556517836,172134.69369102246,630373.445615788,29630352772.102127,397370680937.5208,0.003795593233026701,0.01875360489577519,8,scale
Republic of Korea,Ukraine,0.0,0.0,0.0,0.0,1164532.0,0.0,24791.0,0.0,1997,1998,0.0,1164795.8502265536,0.0,582397.9251132768,0.0,582397.9251132768,0.0,339187343176.25,0.0,0.016007686839319805,9,scale
Russian Federation,Kazakhstan,0.0,0.0,0.0,0.0,1033312.0,0.0,974.0,324.0,1997,1998,0.0,1033312.5098420129,0.0,516656.25492100645,0.0,516656.25492100645,0.0,266933685749.0,0.0,0.012597730824275026,10,scale
Republic of Korea,United States of America,1440464.0,1357786.0,4216571.0,15.0,340347.0,1294776.0,6519742.0,20.0,1998,1999,4658110.169946391,6655773.187057158,0.28654015342662426,5656941.678501775,1620940.9364833639,998831.5085553834,2627449519567.5645,997664382483.023,0.2894816804735132,0.09208620613749312,1,scale
Japan,United States of America,3095448.0,3735313.0,14048994.0,0.0,3313664.0,3867149.0,15891833.0,0.0,1998,1999,14862994.110902049,16687886.822272794,0.022966491751629264,15775440.46658742,362306.5233541985,912446.3556853728,131266016865.00638,832558352003.518,0.014462354792415043,0.07684662434603065,2,scale
Algeria,United States of America,359658.0,0.0,747611.0,0.0,565768.0,0.0,2433404.0,0.0,1998,1999,829624.0620214676,2498309.1195926894,0.21995234177196707,1663966.5908070784,365993.3482783334,834342.5287856109,133951130983.98543,696127455340.368,0.014758189723452326,0.06425380867150733,3,scale
Iran (Islamic Republic of),France,121605.0,0.0,0.0,0.0,1623208.0,0.0,0.0,0.0,1998,1999,121605.0,1623208.0,0.0,872406.5,0.0,750801.5,0.0,563702892402.25,0.0,0.05203078476236775,4,scale
Iran (Islamic Republic of),Canada,1094311.0,102500.0,25300.0,0.0,2528409.0,257485.0,350142.0,0.0,1998,1999,1099392.0614234942,2565492.158762135,0.11417900477243542,1832442.1100928145,209226.4164334991,733050.0486693204,43775693333.60399,537362373854.093,0.0048230274932895755,0.0495995078085317,5,scale
Egypt,United States of America,3621859.0,52673.0,1838800.0,0.0,4495122.0,32998.0,3138305.0,0.0,1998,1999,4062243.5304656466,5482350.676116314,0.13986997164103004,4772297.103290981,667501.0604998793,710053.5728253336,445557665768.4635,504176076282.0213,0.049089727842131434,0.04653635321183647,6,scale
"China, Taiwan Province of",United States of America,963352.0,1226365.0,3714407.0,0.0,910454.0,2212182.0,4800707.0,0.0,1998,1999,4028503.140221936,5363717.310512272,0.1312837519607132,4696110.225367104,616522.9700072638,667607.0851451678,380100572546.5775,445699220136.0273,0.04187793206692598,0.041138834844055935,7,scale
Republic of Korea,"China, mainland",17656.0,14744.0,2596545.0,0.0,3564.0,39992.0,1264552.0,0.0,1998,1999,2596646.887217629,1265189.2438935766,0.02624031258171524,1930918.0655556028,50667.89360985994,665728.8216620261,2567235442.8600855,443194863991.50977,0.00028284753889110483,0.040907678294604136,8,scale
India,Australia,1320310.0,0.0,0.0,0.0,318153.0,0.0,0.0,0.0,1998,1999,1320310.0,318153.0,0.0,819231.5,0.0,501078.5,0.0,251079663162.25,0.0,0.023175101792595805,9,scale
"China, Taiwan Province of",Argentina,0.0,266012.0,1046091.0,0.0,0.0,105003.0,8505.0,0.0,1998,1999,1079383.5112808608,105346.8795646079,1.2409614976260137,592365.1954227344,735102.4000533227,487018.31585812644,540375538564.1552,237186839981.28583,0.05953637465738144,0.02189276937526529,10,scale
Republic of Korea,"China, mainland",3564.0,39992.0,1264552.0,0.0,7.0,43440.0,6296496.0,0.0,1999,2000,1265189.2438935766,6296645.846136259,0.02487578089027575,3780917.545014918,94053.27641399039,2515728.301121341,8846018804.20648,6328888885062.869,0.000733808593217206,0.2804062973295293,1,scale
Republic of Korea,United States of America,340347.0,1294776.0,6519742.0,20.0,1426789.0,1320118.0,2307558.0,0.0,1999,2000,6655773.187057158,3017161.299600835,0.5385035540437934,4836467.243328996,2604454.799549052,1819305.9437281615,6783184802894.093,3309874116884.616,0.5626892060615002,0.14664652241453302,2,scale
"China, mainland",United States of America,180577.0,2444717.0,50119.0,0.0,153687.0,5413801.0,140.0,0.0,1999,2000,2451889.3076929473,5415981.996016051,0.04973089285628686,3933935.6518544992,195638.1324059031,1482046.3441615517,38274278851.26968,2196461366242.6206,0.0031749870017117464,0.09731591281197446,3,scale
Belgium,France,0.0,0.0,0.0,0.0,2383962.0,1230.0,439017.0,1757.0,1999,2000,0.0,2424049.3690686254,0.0,1212024.6845343127,0.0,1212024.6845343127,0.0,1469003835920.5002,0.0,0.06508534655514828,4,scale
