country,year,month,value
Bermuda,2016,Oct,18.9
Bermuda,2016,Nov,17.3
Bermuda,2016,Dec,13.4
Bermuda,2017,Jan,9.1
Bermuda,2017,Feb,10.3
Bermuda,2017,Mar,17.3
Bermuda,2017,Apr,21.2
Bermuda,2017,May,29.8
Bermuda,2017,Jun,36.3
Bermuda,2017,Jul,35.2
Bermuda,2017,Aug,33.3
Bermuda,2017,Sep,21.8
Bermuda,2017,Oct,21.5
Bermuda,2017,Nov,19.1
Bermuda,2017,Dec,14.5
Bermuda,2018,Jan,8.7
Bermuda,2018,Feb,11.6
Bermuda,2018,Mar,20.0
Bermuda,2018,Apr,24.3
Bermuda,2018,May,31.2
Bermuda,2018,Jun,36.6
Bermuda,2018,Jul,37.5
Bermuda,2018,Aug,35.2
Bermuda,2018,Sep,22.2
Bermuda,2018,Oct,21.5
Bermuda,2018,Nov,18.2
Bermuda,2018,Dec,14.9
Bermuda,2019,Jan,8.9
Bermuda,2019,Feb,11.0
Bermuda,2019,Mar,18.4
Bermuda,2019,Apr,23.7
Bermuda,2019,May,31.1
Bermuda,2019,Jun,34.8
Bermuda,2019,Jul,36.8
Bermuda,2019,Aug,33.2
Bermuda,2019,Sep,19.2
Bermuda,2019,Oct,22.1
Bermuda,2019,Nov,15.9
Bermuda,2019,Dec,14.4
Bermuda,2020,Jan,8.4
Bermuda,2020,Feb,10.0
Bermuda,2020,Mar,5.5
Bermuda,2020,Apr,0.0
Bermuda,2020,May,0.0
Bermuda,2020,Jun,0.0
Bermuda,2020,Jul,1.7
Bermuda,2020,Aug,3.7
Bermuda,2020,Sep,3.0
Bermuda,2020,Oct,4.8
Bermuda,2020,Nov,2.7
Bermuda,2020,Dec,2.4
Bermuda,2021,Jan,0.9
Bermuda,2021,Feb,0.8
Bermuda,2021,Mar,1.8
Bermuda,2021,Apr,1.7
Bermuda,2021,May,5.1
Bermuda,2021,Jun,10.1
Bermuda,2021,Jul,14.7
Bermuda,2021,Aug,12.7
Bermuda,2021,Sep,8.1
Bermuda,2021,Oct,6.5
Bermuda,2021,Nov,5.4
Bermuda,2021,Dec,4.5
Bermuda,2022,Jan,1.6
Bermuda,2022,Feb,3.4
Bermuda,2022,Mar,7.3
Bermuda,2022,Apr,11.9
Bermuda,2022,May,17.0
Bermuda,2022,Jun,19.6
Bermuda,2022,Jul,21.0
Bermuda,2022,Aug,18.0
Bermuda,2022,Sep,13.2
Bermuda,2022,Oct,13.8
Bermuda,2022,Nov,10.2
Bermuda,2022,Dec,8.9
Bermuda,2023,Jan,5.4
Bermuda,2023,Feb,7.1
Bermuda,2023,Mar,12.1
Bermuda,2023,Apr,16.0
Bermuda,2023,May,22.1
Bermuda,2023,Jun,24.3
Bermuda,2023,Jul,25.5
Bermuda,2023,Aug,21.7
Bermuda,2023,Sep,14.3
Bermuda,2023,Oct,15.4
Bermuda,2023,Nov,12.0
Bermuda,2023,Dec,9.4
Bermuda,2024,Jan,5.9
Bermuda,2024,Feb,7.3
Bermuda,2024,Mar,12.6
Bermuda,2024,Apr,17.8
Bermuda,2024,May,24.0
Bermuda,2024,Jun,25.4
Bermuda,2024,Jul,27.5
Bermuda,2024,Aug,22.9
Bermuda,2024,Sep,16.5
Bermuda,2024,Oct,17.5
Bermuda,2024,Nov,13.8
Bermuda,2024,Dec,12.0
Bermuda,2025,Jan,6.8
Bermuda,2025,Feb,7.7
Bermuda,2025,Mar,13.2
Bermuda,2025,Apr,18.3
Bermuda,2025,May,22.9
Bermuda,2025,Jun,26.4
Bermuda,2025,Jul,27.1
Bermuda,2025,Aug,21.8
Bermuda,2025,Sep,15.2
Bhutan,2015,Feb,3.9
Bhutan,2015,Mar,6.2
Bhutan,2015,Apr,6.7
Bhutan,2015,May,3.0
Bhutan,2015,Jun,2.1
Bhutan,2015,Jul,1.6
Bhutan,2015,Aug,2.3
Bhutan,2015,Sep,4.9
Bhutan,2015,Oct,8.0
Bhutan,2015,Nov,5.2
Bhutan,2015,Dec,3.2
Bhutan,2016,Jan,1.3
Bhutan,2016,Feb,3.1
Bhutan,2016,Mar,5.8
Bhutan,2016,Apr,5.3
Bhutan,2016,May,3.4
Bhutan,2016,Jun,3.8
Bhutan,2016,Jul,3.5
Bhutan,2016,Aug,4.9
Bhutan,2016,Sep,4.4
Bhutan,2016,Oct,9.0
Bhutan,2016,Nov,5.9
Bhutan,2016,Dec,4.2
Bhutan,2017,Jan,2.2
Bhutan,2017,Feb,2.9
Bhutan,2017,Mar,4.9
Bhutan,2017,Apr,8.6
Bhutan,2017,May,4.1
Bhutan,2017,Jun,4.6
Bhutan,2017,Jul,3.0
Bhutan,2017,Aug,4.2
Bhutan,2017,Sep,5.4
Bhutan,2017,Oct,10.0
Bhutan,2017,Nov,5.8
Bhutan,2017,Dec,6.8
Bhutan,2018,Jan,2.1
Bhutan,2018,Feb,2.6
Bhutan,2018,Mar,5.0
Bhutan,2018,Apr,7.5
Bhutan,2018,May,6.9
Bhutan,2018,Jun,3.5
Bhutan,2018,Jul,2.8
Bhutan,2018,Aug,3.3
Bhutan,2018,Sep,4.4
Bhutan,2018,Oct,8.1
Bhutan,2018,Nov,10.6
Bhutan,2018,Dec,4.8
Bhutan,2019,Jan,3.8
Bhutan,2019,Feb,3.1
Bhutan,2019,Mar,5.4
Bhutan,2019,Apr,7.7
Bhutan,2019,May,6.9
Bhutan,2019,Jun,3.2
Bhutan,2019,Jul,2.4
Bhutan,2019,Aug,3.4
Bhutan,2019,Sep,3.2
Bhutan,2019,Oct,9.3
Bhutan,2019,Nov,9.2
Bhutan,2019,Dec,6.0
Bhutan,2022,Sep,1.1
Bhutan,2022,Oct,8.3
Bhutan,2022,Nov,5.4
Bhutan,2022,Dec,6.1
Bhutan,2023,Jan,2.7
Bhutan,2023,Feb,2.6
Bhutan,2023,Mar,7.4
Bhutan,2023,Apr,13.8
Bhutan,2023,May,16.6
Bhutan,2023,Jun,8.5
Bhutan,2023,Jul,3.0
Bhutan,2023,Aug,3.5
Bhutan,2023,Sep,9.6
Bhutan,2023,Oct,16.5
Bhutan,2023,Nov,9.2
Bhutan,2023,Dec,9.7
Bhutan,2024,Jan,4.4
Bhutan,2024,Feb,5.8
Bhutan,2024,Mar,14.8
Bhutan,2024,Apr,16.4
Bhutan,2024,May,23.5
Bhutan,2024,Jun,10.7
Bhutan,2024,Jul,2.6
Bhutan,2024,Aug,5.0
Bhutan,2024,Sep,12.4
Bhutan,2024,Oct,20.5
Bhutan,2024,Nov,16.0
Bhutan,2024,Dec,12.7
Bhutan,2025,Jan,4.8
Bhutan,2025,Feb,5.5
Bhutan,2025,Mar,17.1
Bhutan,2025,Apr,25.7
Bhutan,2025,May,28.5
Bhutan,2025,Jun,12.7
Bhutan,2025,Jul,4.5
Bhutan,2025,Aug,10.0
Bolivia,2015,Feb,95.8
Bolivia,2015,Mar,70.3
Bolivia,2015,Apr,61.7
Bolivia,2015,May,59.0
Bolivia,2015,Jun,59.1
Bolivia,2015,Jul,91.0
Bolivia,2015,Aug,77.8
Bolivia,2015,Sep,65.7
Bolivia,2015,Oct,62.5
Bolivia,2015,Nov,59.2
Bolivia,2015,Dec,72.3
Bolivia,2016,Jan,100.8
Bolivia,2016,Feb,90.1
Bolivia,2016,Mar,78.9
Bolivia,2016,Apr,63.7
Bolivia,2016,May,63.9
Bolivia,2016,Jun,61.9
Bolivia,2016,Jul,95.1
Bolivia,2016,Aug,97.6
Bolivia,2016,Sep,78.2
Bolivia,2016,Oct,76.6
Bolivia,2016,Nov,69.7
Bolivia,2016,Dec,84.4
Bolivia,2017,Jan,114.6
Bolivia,2017,Feb,104.2
Bolivia,2017,Mar,75.2
Bolivia,2017,Apr,74.1
Bolivia,2017,May,66.1
Bolivia,2017,Jun,64.5
Bolivia,2017,Jul,102.0
Bolivia,2017,Aug,96.6
Bolivia,2017,Sep,108.1
Bolivia,2017,Oct,104.0
Bolivia,2017,Nov,90.2
Bolivia,2017,Dec,109.1
Bolivia,2018,Jan,138.8
Bolivia,2018,Feb,120.4
Bolivia,2018,Mar,94.6
Bolivia,2018,Apr,82.9
Bolivia,2018,May,83.5
Bolivia,2018,Jun,73.8
Bolivia,2018,Jul,110.3
Bolivia,2018,Aug,98.5
Bolivia,2018,Sep,81.1
Bolivia,2018,Oct,80.5
Bolivia,2018,Nov,77.4
Bolivia,2018,Dec,100.0
Bolivia,2019,Jan,133.4
Bolivia,2019,Feb,117.4
Bolivia,2019,Mar,98.9
Bolivia,2019,Apr,91.7
Bolivia,2019,May,87.3
Bolivia,2019,Jun,97.1
Bolivia,2019,Jul,139.4
Bolivia,2019,Aug,127.3
Bolivia,2019,Sep,104.8
Bolivia,2019,Oct,90.0
Bolivia,2019,Nov,55.7
Bolivia,2019,Dec,96.1
Bolivia,2020,Jan,122.9
Bolivia,2020,Feb,123.0
Bolivia,2020,Mar,45.2
Bolivia,2020,Apr,1.0
Bolivia,2020,May,1.2
Bolivia,2020,Jun,1.1
Bolivia,2020,Jul,1.0
Bolivia,2020,Aug,1.2
Bolivia,2020,Sep,2.8
Bolivia,2020,Oct,6.3
Bolivia,2020,Nov,4.3
Bolivia,2020,Dec,13.3
Bolivia,2021,Jan,10.7
Bolivia,2021,Feb,9.3
Bolivia,2021,Mar,9.4
Bolivia,2021,Apr,7.3
Bolivia,2021,May,8.9
Bolivia,2021,Jun,9.9
Bolivia,2021,Jul,13.2
Bolivia,2021,Aug,14.3
Bolivia,2021,Sep,13.5
Bolivia,2021,Oct,15.2
Bolivia,2021,Nov,24.6
Bolivia,2021,Dec,30.6
Bolivia,2022,Jan,27.3
Bolivia,2022,Feb,31.3
Bolivia,2022,Mar,34.6
Bolivia,2022,Apr,38.4
Bolivia,2022,May,49.7
Bolivia,2022,Jun,53.6
Bolivia,2022,Jul,72.2
Bolivia,2022,Aug,65.0
Bolivia,2022,Sep,70.5
Bolivia,2022,Oct,74.8
Bolivia,2022,Nov,61.6
Bolivia,2022,Dec,88.5
Bolivia,2023,Jan,78.1
Bolivia,2023,Feb,73.0
Bolivia,2023,Mar,69.0
Bolivia,2023,Apr,74.2
Bolivia,2023,May,76.7
Bolivia,2023,Jun,75.1
Bolivia,2023,Jul,98.5
Bolivia,2023,Aug,93.3
Bolivia,2023,Sep,92.6
Bolivia,2023,Oct,88.3
Bolivia,2023,Nov,83.7
Bolivia,2023,Dec,106.7
Bolivia,2024,Jan,121.6
Bolivia,2024,Feb,102.5
Bolivia,2024,Mar,83.3
Bolivia,2024,Apr,64.1
Bolivia,2024,May,62.1
Bolivia,2024,Jun,64.7
Bolivia,2024,Jul,95.1
Bolivia,2024,Aug,90.1
Bolivia,2024,Sep,74.4
Bolivia,2024,Oct,74.1
Bolivia,2024,Nov,71.1
Bolivia,2024,Dec,88.1
Bolivia,2025,Jan,110.0
Bolivia,2025,Feb,111.7
Bolivia,2025,Mar,87.7
Bolivia,2025,Apr,80.4
Bolivia,2025,May,85.6
Bolivia,2025,Jun,85.7
Bolivia,2025,Jul,91.1
Bolivia,2025,Aug,93.5
Bosnia & Herzg.,2015,Feb,25.6
Bosnia & Herzg.,2015,Mar,35.9
Bosnia & Herzg.,2015,Apr,55.0
Bosnia & Herzg.,2015,May,81.7
Bosnia & Herzg.,2015,Jun,73.1
Bosnia & Herzg.,2015,Jul,77.4
Bosnia & Herzg.,2015,Aug,96.8
Bosnia & Herzg.,2015,Sep,80.5
Bosnia & Herzg.,2015,Oct,64.2
Bosnia & Herzg.,2015,Nov,32.6
Bosnia & Herzg.,2015,Dec,30.1
Bosnia & Herzg.,2016,Jan,27.8
Bosnia & Herzg.,2016,Feb,28.6
Bosnia & Herzg.,2016,Mar,41.9
Bosnia & Herzg.,2016,Apr,62.4
Bosnia & Herzg.,2016,May,94.1
Bosnia & Herzg.,2016,Jun,71.9
Bosnia & Herzg.,2016,Jul,100.5
Bosnia & Herzg.,2016,Aug,111.1
Bosnia & Herzg.,2016,Sep,91.9
Bosnia & Herzg.,2016,Oct,73.4
Bosnia & Herzg.,2016,Nov,37.0
Bosnia & Herzg.,2016,Dec,37.6
Bosnia & Herzg.,2017,Jan,33.4
Bosnia & Herzg.,2017,Feb,31.2
Bosnia & Herzg.,2017,Mar,45.6
Bosnia & Herzg.,2017,Apr,79.5
Bosnia & Herzg.,2017,May,96.0
Bosnia & Herzg.,2017,Jun,93.4
Bosnia & Herzg.,2017,Jul,128.9
Bosnia & Herzg.,2017,Aug,128.9
Bosnia & Herzg.,2017,Sep,106.8
Bosnia & Herzg.,2017,Oct,89.7
Bosnia & Herzg.,2017,Nov,43.9
Bosnia & Herzg.,2017,Dec,46.0
Bosnia & Herzg.,2018,Jan,39.4
Bosnia & Herzg.,2018,Feb,37.3
Bosnia & Herzg.,2018,Mar,55.2
Bosnia & Herzg.,2018,Apr,93.7
Bosnia & Herzg.,2018,May,109.4
Bosnia & Herzg.,2018,Jun,106.8
Bosnia & Herzg.,2018,Jul,136.7
Bosnia & Herzg.,2018,Aug,150.9
Bosnia & Herzg.,2018,Sep,118.8
Bosnia & Herzg.,2018,Oct,103.5
Bosnia & Herzg.,2018,Nov,52.3
Bosnia & Herzg.,2018,Dec,49.5
Bosnia & Herzg.,2019,Jan,41.0
Bosnia & Herzg.,2019,Feb,45.7
Bosnia & Herzg.,2019,Mar,61.5
Bosnia & Herzg.,2019,Apr,105.2
Bosnia & Herzg.,2019,May,117.1
Bosnia & Herzg.,2019,Jun,134.2
Bosnia & Herzg.,2019,Jul,156.6
Bosnia & Herzg.,2019,Aug,165.6
Bosnia & Herzg.,2019,Sep,129.0
Bosnia & Herzg.,2019,Oct,124.9
Bosnia & Herzg.,2019,Nov,60.5
Bosnia & Herzg.,2019,Dec,56.9
Bosnia & Herzg.,2020,Jan,50.9
Bosnia & Herzg.,2020,Feb,42.7
Bosnia & Herzg.,2020,Mar,15.1
Bosnia & Herzg.,2020,Apr,0.3
Bosnia & Herzg.,2020,May,0.5
Bosnia & Herzg.,2020,Jun,6.8
Bosnia & Herzg.,2020,Jul,9.4
Bosnia & Herzg.,2020,Aug,20.0
Bosnia & Herzg.,2020,Sep,15.1
Bosnia & Herzg.,2020,Oct,14.4
Bosnia & Herzg.,2020,Nov,9.6
Bosnia & Herzg.,2020,Dec,12.3
Bosnia & Herzg.,2021,Jan,15.6
Bosnia & Herzg.,2021,Feb,20.2
Bosnia & Herzg.,2021,Mar,16.6
Bosnia & Herzg.,2021,Apr,13.6
Bosnia & Herzg.,2021,May,26.8
Bosnia & Herzg.,2021,Jun,41.8
Bosnia & Herzg.,2021,Jul,80.6
Bosnia & Herzg.,2021,Aug,96.0
Bosnia & Herzg.,2021,Sep,59.9
Bosnia & Herzg.,2021,Oct,53.4
Bosnia & Herzg.,2021,Nov,34.7
Bosnia & Herzg.,2021,Dec,42.8
Bosnia & Herzg.,2022,Jan,42.3
Bosnia & Herzg.,2022,Feb,40.6
Bosnia & Herzg.,2022,Mar,43.4
Bosnia & Herzg.,2022,Apr,50.1
Bosnia & Herzg.,2022,May,85.0
Bosnia & Herzg.,2022,Jun,88.7
Bosnia & Herzg.,2022,Jul,121.7
Bosnia & Herzg.,2022,Aug,136.7
Bosnia & Herzg.,2022,Sep,103.3
Bosnia & Herzg.,2022,Oct,91.1
Bosnia & Herzg.,2022,Nov,55.4
Bosnia & Herzg.,2022,Dec,56.8
Bosnia & Herzg.,2023,Jan,53.5
Bosnia & Herzg.,2023,Feb,52.8
Bosnia & Herzg.,2023,Mar,61.6
Bosnia & Herzg.,2023,Apr,91.0
Bosnia & Herzg.,2023,May,114.3
Bosnia & Herzg.,2023,Jun,117.8
Bosnia & Herzg.,2023,Jul,160.3
Bosnia & Herzg.,2023,Aug,171.6
Bosnia & Herzg.,2023,Sep,135.2
Bosnia & Herzg.,2023,Oct,115.8
Bosnia & Herzg.,2023,Nov,64.0
Bosnia & Herzg.,2023,Dec,61.1
Bosnia & Herzg.,2024,Jan,53.8
Bosnia & Herzg.,2024,Feb,55.6
Bosnia & Herzg.,2024,Mar,63.5
Bosnia & Herzg.,2024,Apr,99.9
Bosnia & Herzg.,2024,May,133.7
Bosnia & Herzg.,2024,Jun,153.2
Bosnia & Herzg.,2024,Jul,190.0
Bosnia & Herzg.,2024,Aug,193.2
Bosnia & Herzg.,2024,Sep,156.4
Bosnia & Herzg.,2024,Oct,134.9
Bosnia & Herzg.,2024,Nov,78.2
Bosnia & Herzg.,2024,Dec,66.1
Bosnia & Herzg.,2025,Jan,62.9
Bosnia & Herzg.,2025,Feb,61.4
Bosnia & Herzg.,2025,Mar,66.5
Bosnia & Herzg.,2025,Apr,111.5
Bosnia & Herzg.,2025,May,142.8
Bosnia & Herzg.,2025,Jun,149.5
Bosnia & Herzg.,2025,Jul,178.8
Bosnia & Herzg.,2025,Aug,191.2
Bosnia & Herzg.,2025,Sep,153.8
Botswana,2019,Jan,246.0
Botswana,2019,Feb,165.2
Botswana,2019,Mar,194.6
Botswana,2019,Apr,286.2
Botswana,2019,May,240.1
Botswana,2019,Jun,286.7
Botswana,2019,Jul,289.8
Botswana,2019,Aug,304.9
Botswana,2019,Sep,269.3
Botswana,2019,Oct,248.5
Botswana,2019,Nov,262.9
Botswana,2019,Dec,316.7
Botswana,2020,Jan,194.0
Botswana,2020,Feb,184.4
Botswana,2020,Mar,139.1
Botswana,2020,Apr,10.3
Botswana,2020,May,15.0
Botswana,2020,Jun,18.6
Botswana,2020,Jul,20.5
Botswana,2020,Aug,20.2
Botswana,2020,Sep,21.2
Botswana,2020,Oct,23.7
Botswana,2020,Nov,22.8
Botswana,2020,Dec,46.6
Botswana,2021,Jan,34.0
Botswana,2021,Feb,31.2
Botswana,2021,Mar,48.0
Botswana,2021,Apr,50.6
Botswana,2021,May,58.5
Botswana,2021,Jun,52.9
Botswana,2021,Jul,49.4
Botswana,2021,Aug,57.9
Botswana,2021,Sep,63.2
Botswana,2021,Oct,74.7
Botswana,2021,Nov,77.7
Botswana,2021,Dec,77.2
Botswana,2022,Jan,51.8
Botswana,2022,Feb,46.0
Botswana,2022,Mar,60.5
Botswana,2022,Apr,83.7
Botswana,2022,May,81.2
Botswana,2022,Jun,84.1
Botswana,2022,Jul,79.6
Botswana,2022,Aug,88.3
Botswana,2022,Sep,86.4
Botswana,2022,Oct,82.5
Botswana,2022,Nov,77.8
Botswana,2022,Dec,110.7
Botswana,2023,Jan,77.3
Botswana,2023,Feb,66.2
Botswana,2023,Mar,83.7
Botswana,2023,Apr,102.9
Botswana,2023,May,96.2
Botswana,2023,Jun,101.1
Botswana,2023,Jul,108.7
Botswana,2023,Aug,116.6
Botswana,2023,Sep,109.4
Botswana,2023,Oct,101.6
Botswana,2023,Nov,92.6
Botswana,2023,Dec,126.5
Botswana,2024,Jan,92.3
Botswana,2024,Feb,74.0
Botswana,2024,Mar,101.8
Brazil,2015,Feb,719.5
Brazil,2015,Mar,619.9
Brazil,2015,Apr,414.1
Brazil,2015,May,372.8
Brazil,2015,Jun,350.2
Brazil,2015,Jul,454.6
Brazil,2015,Aug,366.3
Brazil,2015,Sep,243.3
Brazil,2015,Oct,491.5
Brazil,2015,Nov,574.0
Brazil,2015,Dec,784.6
Brazil,2016,Jan,1084.0
Brazil,2016,Feb,808.5
Brazil,2016,Mar,625.1
Brazil,2016,Apr,398.1
Brazil,2016,May,345.3
Brazil,2016,Jun,355.4
Brazil,2016,Jul,472.3
Brazil,2016,Aug,537.7
Brazil,2016,Sep,419.0
Brazil,2016,Oct,439.4
Brazil,2016,Nov,451.9
Brazil,2016,Dec,609.6
Brazil,2017,Jan,1108.0
Brazil,2017,Feb,863.3
Brazil,2017,Mar,563.7
Brazil,2017,Apr,462.8
Brazil,2017,May,349.8
Brazil,2017,Jun,319.9
Brazil,2017,Jul,477.1
Brazil,2017,Aug,410.1
Brazil,2017,Sep,419.2
Brazil,2017,Oct,440.1
Brazil,2017,Nov,494.5
Brazil,2017,Dec,680.7
Brazil,2018,Jan,1067.0
Brazil,2018,Feb,868.5
Brazil,2018,Mar,728.7
Brazil,2018,Apr,435.4
Brazil,2018,May,341.3
Brazil,2018,Jun,302.2
Brazil,2018,Jul,448.3
Brazil,2018,Aug,429.7
Brazil,2018,Sep,425.8
Brazil,2018,Oct,434.0
Brazil,2018,Nov,478.4
Brazil,2018,Dec,661.7
Brazil,2019,Jan,863.3
Brazil,2019,Feb,816.0
Brazil,2019,Mar,611.4
Brazil,2019,Apr,497.3
Brazil,2019,May,343.1
Brazil,2019,Jun,400.2
Brazil,2019,Jul,459.8
Brazil,2019,Aug,417.8
Brazil,2019,Sep,407.2
Brazil,2019,Oct,413.2
Brazil,2019,Nov,471.7
Brazil,2019,Dec,652.1
Brazil,2020,Jan,873.3
Brazil,2020,Feb,812.7
Brazil,2020,Mar,290.2
Brazil,2020,Apr,0.6
Brazil,2020,May,0.5
Brazil,2020,Jun,0.7
Brazil,2020,Jul,1.5
Brazil,2020,Aug,8.3
Brazil,2020,Sep,12.0
Brazil,2020,Oct,24.8
Brazil,2020,Nov,41.6
Brazil,2020,Dec,80.3
Brazil,2021,Jan,72.0
Brazil,2021,Feb,48.1
Brazil,2021,Mar,32.4
Brazil,2021,Apr,18.4
Brazil,2021,May,23.7
Brazil,2021,Jun,24.1
Brazil,2021,Jul,60.3
Brazil,2021,Aug,40.4
Brazil,2021,Sep,50.7
Brazil,2021,Oct,93.8
Brazil,2021,Nov,107.1
Brazil,2021,Dec,174.8
Brazil,2022,Jan,326.7
Brazil,2022,Feb,311.3
Brazil,2022,Mar,276.7
Brazil,2022,Apr,306.8
Brazil,2022,May,202.3
Brazil,2022,Jun,192.9
Brazil,2022,Jul,289.6
Brazil,2022,Aug,263.6
Brazil,2022,Sep,273.0
Brazil,2022,Oct,305.6
Brazil,2022,Nov,352.5
Brazil,2022,Dec,529.0
Brazil,2023,Jan,971.3
Brazil,2023,Feb,755.8
Brazil,2023,Mar,577.2
Brazil,2023,Apr,408.8
Brazil,2023,May,292.4
Brazil,2023,Jun,274.3
Brazil,2023,Jul,375.6
Brazil,2023,Aug,365.0
Brazil,2023,Sep,352.4
Brazil,2023,Oct,409.9
Brazil,2023,Nov,504.4
Brazil,2023,Dec,621.2
Brazil,2024,Jan,956.7
Brazil,2024,Feb,833.3
Brazil,2024,Mar,740.5
Brazil,2024,Apr,398.6
Brazil,2024,May,335.7
Brazil,2024,Jun,332.5
Brazil,2024,Jul,437.1
Brazil,2024,Aug,417.9
Brazil,2024,Sep,445.4
Brazil,2024,Oct,508.7
Brazil,2024,Nov,560.7
Brazil,2024,Dec,806.5
Brazil,2025,Jan,1484.0
Brazil,2025,Feb,1327.0
Brazil,2025,Mar,929.1
Brazil,2025,Apr,686.2
Brazil,2025,May,461.3
Brazil,2025,Jun,444.9
Brazil,2025,Jul,620.1
Brazil,2025,Aug,576.0
Brazil,2025,Sep,570.9
Brit. Virgin Islands,2015,Feb,40.8
Brit. Virgin Islands,2015,Mar,48.4
Brit. Virgin Islands,2015,Apr,36.9
Brit. Virgin Islands,2015,May,34.7
Brit. Virgin Islands,2015,Jun,32.6
Brit. Virgin Islands,2015,Jul,38.5
Brit. Virgin Islands,2015,Aug,21.0
Brit. Virgin Islands,2015,Sep,11.6
Brit. Virgin Islands,2015,Oct,19.1
Brit. Virgin Islands,2015,Nov,29.1
