country,year,month,value
Laos,2015,Aug,358.4
Laos,2015,Sep,461.9
Laos,2015,Oct,400.1
Laos,2015,Nov,420.7
Laos,2015,Dec,380.1
Laos,2016,Jan,400.1
Laos,2016,Feb,450.9
Laos,2016,Mar,397.0
Laos,2016,Apr,363.5
Laos,2016,May,343.2
Laos,2016,Jun,296.3
Laos,2016,Jul,296.2
Laos,2016,Aug,323.6
Laos,2016,Sep,303.0
Laos,2016,Oct,336.9
Laos,2016,Nov,368.0
Laos,2016,Dec,360.4
Laos,2017,Jan,339.8
Laos,2017,Feb,350.3
Laos,2017,Mar,355.2
Laos,2017,Apr,346.6
Laos,2017,May,314.3
Laos,2017,Jun,298.3
Laos,2017,Jul,279.0
Laos,2017,Aug,281.0
Laos,2017,Sep,262.5
Laos,2017,Oct,325.6
Laos,2017,Nov,359.0
Laos,2017,Dec,357.3
Laos,2018,Jan,358.2
Laos,2018,Feb,347.2
Laos,2018,Mar,362.2
Laos,2018,Apr,376.1
Laos,2018,May,339.2
Laos,2018,Jun,344.3
Laos,2018,Jul,282.6
Laos,2018,Aug,386.9
Laos,2018,Sep,295.3
Laos,2018,Oct,348.3
Laos,2018,Nov,352.2
Laos,2018,Dec,393.8
Laos,2019,Jan,331.5
Laos,2019,Feb,337.4
Laos,2019,Mar,393.5
Laos,2019,Apr,404.9
Laos,2019,May,392.5
Laos,2019,Jun,368.6
Laos,2019,Jul,418.5
Laos,2019,Aug,437.6
Laos,2019,Sep,362.0
Laos,2019,Oct,413.3
Laos,2019,Nov,473.6
Laos,2019,Dec,457.6
Laos,2020,Jan,351.1
Laos,2020,Feb,345.9
Laos,2020,Mar,189.4
Laos,2020,Apr,0.0
Laos,2020,May,0.0
Laos,2020,Jun,0.0
Laos,2020,Jul,0.0
Laos,2020,Aug,0.0
Laos,2020,Sep,0.0
Laos,2020,Oct,0.0
Laos,2020,Nov,0.0
Laos,2020,Dec,0.0
Laos,2022,Jan,0.0
Laos,2022,Feb,0.1
Laos,2022,Mar,0.3
Laos,2022,Apr,0.1
Laos,2022,May,36.0
Laos,2022,Jun,175.4
Laos,2022,Jul,133.7
Laos,2022,Aug,157.5
Laos,2022,Sep,146.0
Laos,2022,Oct,211.0
Laos,2022,Nov,228.6
Laos,2022,Dec,205.7
Laos,2023,Jan,280.0
Laos,2023,Feb,276.2
Laos,2023,Mar,275.1
Laos,2023,Apr,295.3
Laos,2023,May,278.7
Laos,2023,Jun,269.2
Laos,2023,Jul,290.9
Laos,2023,Aug,266.6
Laos,2023,Sep,266.8
Laos,2023,Oct,290.5
Laos,2023,Nov,299.1
Laos,2023,Dec,329.3
Laos,2024,Jan,377.6
Laos,2024,Feb,367.3
Laos,2024,Mar,387.0
Laos,2024,Apr,388.7
Laos,2024,May,319.4
Laos,2024,Jun,267.6
Laos,2024,Jul,215.4
Laos,2024,Aug,330.0
Laos,2024,Sep,283.6
Laos,2024,Oct,376.0
Laos,2024,Nov,443.2
Laos,2024,Dec,365.0
Laos,2025,Jan,438.6
Laos,2025,Feb,402.6
Laos,2025,Mar,418.9
Latvia,2015,Feb,73.2
Latvia,2015,Mar,84.3
Latvia,2015,Apr,107.6
Latvia,2015,May,145.6
Latvia,2015,Jun,158.5
Latvia,2015,Jul,206.2
Latvia,2015,Aug,202.9
Latvia,2015,Sep,134.4
Latvia,2015,Oct,109.9
Latvia,2015,Nov,84.7
Latvia,2015,Dec,90.4
Latvia,2016,Jan,77.2
Latvia,2016,Feb,71.9
Latvia,2016,Mar,91.3
Latvia,2016,Apr,107.8
Latvia,2016,May,147.1
Latvia,2016,Jun,177.7
Latvia,2016,Jul,222.2
Latvia,2016,Aug,218.8
Latvia,2016,Sep,143.9
Latvia,2016,Oct,121.9
Latvia,2016,Nov,93.3
Latvia,2016,Dec,100.4
Latvia,2017,Jan,88.6
Latvia,2017,Feb,82.7
Latvia,2017,Mar,93.0
Latvia,2017,Apr,128.2
Latvia,2017,May,166.3
Latvia,2017,Jun,200.8
Latvia,2017,Jul,252.1
Latvia,2017,Aug,234.2
Latvia,2017,Sep,172.6
Latvia,2017,Oct,131.8
Latvia,2017,Nov,108.9
Latvia,2017,Dec,119.8
Latvia,2018,Jan,103.7
Latvia,2018,Feb,88.6
Latvia,2018,Mar,112.4
Latvia,2018,Apr,142.3
Latvia,2018,May,184.4
Latvia,2018,Jun,211.6
Latvia,2018,Jul,268.2
Latvia,2018,Aug,262.8
Latvia,2018,Sep,175.3
Latvia,2018,Oct,143.0
Latvia,2018,Nov,113.2
Latvia,2018,Dec,120.0
Latvia,2019,Jan,100.3
Latvia,2019,Feb,87.6
Latvia,2019,Mar,114.0
Latvia,2019,Apr,145.9
Latvia,2019,May,183.2
Latvia,2019,Jun,219.1
Latvia,2019,Jul,269.7
Latvia,2019,Aug,263.9
Latvia,2019,Sep,171.8
Latvia,2019,Oct,144.9
Latvia,2019,Nov,119.3
Latvia,2019,Dec,126.3
Latvia,2020,Jan,110.9
Latvia,2020,Feb,99.7
Latvia,2020,Mar,44.5
Latvia,2020,Apr,2.4
Latvia,2020,May,6.3
Latvia,2020,Jun,53.3
Latvia,2020,Jul,165.9
Latvia,2020,Aug,156.5
Latvia,2020,Sep,35.7
Latvia,2020,Oct,17.7
Latvia,2020,Nov,13.0
Latvia,2020,Dec,9.1
Latvia,2021,Jan,7.3
Latvia,2021,Feb,7.9
Latvia,2021,Mar,7.3
Latvia,2021,Apr,8.6
Latvia,2021,May,13.7
Latvia,2021,Jun,20.9
Latvia,2021,Jul,83.9
Latvia,2021,Aug,107.0
Latvia,2021,Sep,71.5
Latvia,2021,Oct,51.9
Latvia,2021,Nov,26.2
Latvia,2021,Dec,36.1
Latvia,2022,Jan,29.4
Latvia,2022,Feb,36.4
Latvia,2022,Mar,47.1
Latvia,2022,Apr,73.8
Latvia,2022,May,87.6
Latvia,2022,Jun,129.7
Latvia,2022,Jul,181.7
Latvia,2022,Aug,185.3
Latvia,2022,Sep,112.4
Latvia,2022,Oct,100.2
Latvia,2022,Nov,74.8
Latvia,2022,Dec,80.4
Latvia,2023,Jan,62.9
Latvia,2023,Feb,70.1
Latvia,2023,Mar,73.3
Latvia,2023,Apr,98.7
Latvia,2023,May,120.1
Latvia,2023,Jun,145.4
Latvia,2023,Jul,214.8
Latvia,2023,Aug,195.2
Latvia,2023,Sep,123.5
Latvia,2023,Oct,101.0
Latvia,2023,Nov,89.5
Latvia,2023,Dec,94.5
Latvia,2024,Jan,66.7
Latvia,2024,Feb,69.9
Latvia,2024,Mar,91.9
Latvia,2024,Apr,105.7
Latvia,2024,May,138.7
Latvia,2024,Jun,175.0
Latvia,2024,Jul,237.2
Latvia,2024,Aug,224.5
Latvia,2024,Sep,144.0
Latvia,2024,Oct,119.1
Latvia,2024,Nov,102.4
Latvia,2024,Dec,112.0
Latvia,2025,Jan,85.3
Latvia,2025,Feb,84.4
Latvia,2025,Mar,96.1
Latvia,2025,Apr,115.8
Latvia,2025,May,152.3
Latvia,2025,Jun,174.3
Latvia,2025,Jul,235.1
Latvia,2025,Aug,238.5
Latvia,2025,Sep,154.7
Lebanon,2015,Feb,85.1
Lebanon,2015,Mar,106.4
Lebanon,2015,Apr,116.7
Lebanon,2015,May,125.4
Lebanon,2015,Jun,147.1
Lebanon,2015,Jul,208.7
Lebanon,2015,Aug,165.7
Lebanon,2015,Sep,136.1
Lebanon,2015,Oct,112.6
Lebanon,2015,Nov,100.0
Lebanon,2015,Dec,123.6
Lebanon,2016,Jan,94.5
Lebanon,2016,Feb,97.3
Lebanon,2016,Mar,114.7
Lebanon,2016,Apr,122.4
Lebanon,2016,May,147.1
Lebanon,2016,Jun,147.1
Lebanon,2016,Jul,232.7
Lebanon,2016,Aug,182.2
Lebanon,2016,Sep,164.6
Lebanon,2016,Oct,122.4
Lebanon,2016,Nov,121.7
Lebanon,2016,Dec,141.5
Lebanon,2017,Jan,105.3
Lebanon,2017,Feb,110.1
Lebanon,2017,Mar,129.9
Lebanon,2017,Apr,158.6
Lebanon,2017,May,146.0
Lebanon,2017,Jun,176.3
Lebanon,2017,Jul,247.6
Lebanon,2017,Aug,213.7
Lebanon,2017,Sep,162.1
Lebanon,2017,Oct,142.8
Lebanon,2017,Nov,122.5
Lebanon,2017,Dec,142.0
Lebanon,2018,Jan,107.0
Lebanon,2018,Feb,114.7
Lebanon,2018,Mar,140.7
Lebanon,2018,Apr,159.2
Lebanon,2018,May,134.9
Lebanon,2018,Jun,196.6
Lebanon,2018,Jul,262.8
Lebanon,2018,Aug,223.4
Lebanon,2018,Sep,166.5
Lebanon,2018,Oct,166.1
Lebanon,2018,Nov,129.5
Lebanon,2018,Dec,162.5
Lebanon,2019,Jan,112.9
Lebanon,2019,Feb,118.2
Lebanon,2019,Mar,144.8
Lebanon,2019,Apr,184.0
Lebanon,2019,May,132.9
Lebanon,2019,Jun,231.1
Lebanon,2019,Jul,282.2
Lebanon,2019,Aug,235.4
Lebanon,2019,Sep,171.6
Lebanon,2019,Oct,142.6
Lebanon,2019,Nov,74.4
Lebanon,2019,Dec,106.2
Lebanon,2020,Jan,82.0
Lebanon,2020,Feb,83.1
Lebanon,2020,Mar,29.4
Lebanon,2020,Apr,0.5
Lebanon,2020,May,2.6
Lebanon,2020,Jun,2.3
Lebanon,2020,Jul,34.2
Lebanon,2020,Aug,26.8
Lebanon,2020,Sep,28.2
Lebanon,2020,Oct,36.5
Lebanon,2020,Nov,29.8
Lebanon,2020,Dec,58.9
Lebanon,2021,Jan,23.6
Lebanon,2021,Feb,22.7
Lebanon,2021,Mar,37.0
Lebanon,2021,Apr,39.7
Lebanon,2021,May,63.7
Lebanon,2021,Jun,105.0
Lebanon,2021,Jul,179.1
Lebanon,2021,Aug,108.4
Lebanon,2021,Sep,80.0
Lebanon,2021,Oct,75.7
Lebanon,2021,Nov,59.1
Lebanon,2021,Dec,96.1
Lebanon,2022,Jan,62.3
Lebanon,2022,Feb,67.8
Lebanon,2022,Mar,82.8
Lebanon,2022,Apr,87.6
Lebanon,2022,May,115.5
Lebanon,2022,Jun,154.7
Lebanon,2022,Jul,238.5
Lebanon,2022,Aug,173.0
Lebanon,2022,Sep,138.7
Lebanon,2022,Oct,123.4
Lebanon,2022,Nov,93.2
Lebanon,2022,Dec,128.4
Lebanon,2023,Jan,88.4
Lebanon,2023,Feb,85.7
Lebanon,2023,Mar,100.7
Lebanon,2023,Apr,123.4
Lebanon,2023,May,143.2
Lebanon,2023,Jun,209.8
Lebanon,2023,Jul,267.7
Lebanon,2023,Aug,210.5
Lebanon,2023,Sep,175.4
Lebanon,2023,Oct,102.7
Lebanon,2023,Nov,58.9
Lebanon,2023,Dec,100.1
Lebanon,2024,Jan,77.7
Lebanon,2024,Feb,80.2
Lebanon,2024,Mar,79.8
Lebanon,2024,Apr,102.7
Lebanon,2024,May,116.5
Lebanon,2024,Jun,173.3
Lebanon,2024,Jul,196.0
Lebanon,2024,Aug,107.9
Lebanon,2024,Sep,88.5
Lebanon,2024,Oct,13.9
Lebanon,2024,Nov,21.0
Lebanon,2024,Dec,73.7
Lebanon,2025,Jan,83.6
Lebanon,2025,Feb,90.9
Lebanon,2025,Mar,63.5
Lebanon,2025,Apr,102.6
Lebanon,2025,May,135.4
Lebanon,2025,Jun,159.5
Lebanon,2025,Jul,252.1
Lebanon,2025,Aug,209.5
Lebanon,2025,Sep,150.5
Lesotho,2015,Feb,144.4
Lesotho,2015,Mar,165.7
Lesotho,2015,Apr,198.8
Lesotho,2015,May,161.4
Lesotho,2015,Jun,160.7
Lesotho,2015,Jul,172.7
Lesotho,2015,Aug,182.0
Lesotho,2015,Sep,171.3
Lesotho,2015,Oct,161.8
Lesotho,2015,Nov,166.9
Lesotho,2015,Dec,282.2
Lesotho,2016,Jan,178.1
Lesotho,2016,Feb,159.1
Lesotho,2016,Mar,224.9
Lesotho,2016,Apr,184.4
Lesotho,2016,May,171.0
Lesotho,2016,Jun,178.6
Lesotho,2016,Jul,191.2
Lesotho,2016,Aug,193.8
Lesotho,2016,Sep,186.0
Lesotho,2016,Oct,194.5
Lesotho,2016,Nov,187.4
Lesotho,2016,Dec,310.2
Lesotho,2017,Jan,167.9
Lesotho,2017,Feb,150.3
Lesotho,2017,Mar,177.3
Lesotho,2017,Apr,218.5
Lesotho,2017,May,159.1
Lesotho,2017,Jun,164.4
Lesotho,2017,Jul,192.1
Lesotho,2017,Aug,170.0
Lesotho,2017,Sep,185.5
Lesotho,2017,Oct,177.9
Lesotho,2017,Nov,178.5
Lesotho,2017,Dec,301.4
Lesotho,2018,Jan,178.6
Lesotho,2018,Feb,156.8
Lesotho,2018,Mar,212.0
Lesotho,2018,Apr,189.2
Lesotho,2018,May,154.1
Lesotho,2018,Jun,174.2
Lesotho,2018,Jul,183.9
Lesotho,2018,Aug,191.9
Lesotho,2018,Sep,186.4
Lesotho,2018,Oct,182.5
Lesotho,2018,Nov,186.0
Lesotho,2018,Dec,317.1
Lesotho,2019,Jan,169.6
Lesotho,2019,Feb,147.8
Lesotho,2019,Mar,183.4
Lesotho,2019,Apr,194.0
Lesotho,2019,May,167.1
Lesotho,2019,Jun,184.0
Lesotho,2019,Jul,166.1
Lesotho,2019,Aug,198.0
Lesotho,2019,Sep,175.9
Lesotho,2019,Oct,174.9
Lesotho,2019,Nov,186.2
Lesotho,2019,Dec,306.0
Lesotho,2020,Jan,0.0
Lesotho,2020,Feb,0.0
Lesotho,2020,Mar,0.0
Lesotho,2020,Apr,0.0
Lesotho,2020,May,0.0
Lesotho,2020,Jun,0.0
Lesotho,2020,Jul,0.0
Lesotho,2020,Aug,0.0
Lesotho,2020,Sep,0.0
Lesotho,2020,Oct,0.0
Lesotho,2020,Nov,0.0
Lesotho,2020,Dec,0.0
Lesotho,2021,Jan,15.2
Lesotho,2021,Feb,16.1
Lesotho,2021,Mar,39.2
Lesotho,2021,Apr,45.7
Lesotho,2021,May,45.0
Lesotho,2021,Jun,46.3
Lesotho,2021,Jul,43.0
Lesotho,2021,Aug,49.5
Lesotho,2021,Sep,51.0
Lesotho,2021,Oct,52.5
Lesotho,2021,Nov,54.6
Lesotho,2021,Dec,91.4
Lesotho,2022,Jan,54.2
Lesotho,2022,Feb,56.4
Lesotho,2022,Mar,68.1
Lesotho,2022,Apr,88.5
Lesotho,2022,May,77.0
Lesotho,2022,Jun,91.1
Lesotho,2022,Jul,101.0
Lesotho,2022,Aug,110.7
Lesotho,2022,Sep,99.4
Lesotho,2022,Oct,91.2
Lesotho,2022,Nov,72.1
Lesotho,2022,Dec,157.5
Lesotho,2023,Jan,109.5
Lesotho,2023,Feb,94.1
Lesotho,2023,Mar,118.5
Lesotho,2023,Apr,140.1
Lesotho,2023,May,106.2
Lesotho,2023,Jun,109.2
Lesotho,2023,Jul,113.9
Lesotho,2023,Aug,116.0
Lesotho,2023,Sep,111.3
Lesotho,2023,Oct,117.4
Lesotho,2023,Nov,115.5
Lesotho,2023,Dec,195.4
Lesotho,2024,Jan,143.3
Lesotho,2024,Feb,123.1
Lesotho,2024,Mar,155.1
Lesotho,2024,Apr,183.4
Lesotho,2024,May,138.9
Lesotho,2024,Jun,142.9
Lesotho,2024,Jul,149.1
Lesotho,2024,Aug,151.8
Lesotho,2024,Sep,145.7
Lesotho,2024,Oct,153.7
Lesotho,2024,Nov,151.2
Lesotho,2024,Dec,255.8
Lesotho,2025,Jan,114.9
Lesotho,2025,Feb,100.9
Lesotho,2025,Mar,117.6
Lesotho,2025,Apr,129.1
Lesotho,2025,May,112.9
Lesotho,2025,Jun,119.3
Lesotho,2025,Jul,140.9
Lesotho,2025,Aug,133.9
Lesotho,2025,Sep,117.7
Liechtenstein,2015,Feb,4.1
Liechtenstein,2015,Mar,4.5
Liechtenstein,2015,Apr,3.7
Liechtenstein,2015,May,4.6
Liechtenstein,2015,Jun,5.4
Liechtenstein,2015,Jul,6.9
Liechtenstein,2015,Aug,7.5
Liechtenstein,2015,Sep,6.0
Liechtenstein,2015,Oct,4.3
Liechtenstein,2015,Nov,3.0
Liechtenstein,2015,Dec,3.0
Liechtenstein,2016,Jan,3.7
Liechtenstein,2016,Feb,4.8
Liechtenstein,2016,Mar,5.7
Liechtenstein,2016,Apr,4.1
Liechtenstein,2016,May,5.3
Liechtenstein,2016,Jun,6.9
Liechtenstein,2016,Jul,9.4
Liechtenstein,2016,Aug,9.9
Liechtenstein,2016,Sep,6.9
Liechtenstein,2016,Oct,4.8
Liechtenstein,2016,Nov,3.7
Liechtenstein,2016,Dec,3.8
Liechtenstein,2017,Jan,4.5
Liechtenstein,2017,Feb,5.4
Liechtenstein,2017,Mar,5.6
Liechtenstein,2017,Apr,5.5
