country,year,month,value
Chile,2025,Feb,648.9
Chile,2025,Mar,535.5
Chile,2025,Apr,465.1
Chile,2025,May,373.6
Chile,2025,Jun,299.2
China,2015,Feb,3738.0
China,2015,Mar,4782.0
China,2015,Apr,5145.0
China,2015,May,4844.0
China,2015,Jun,4578.0
China,2015,Jul,4617.0
China,2015,Aug,4806.0
China,2015,Sep,4811.0
China,2015,Oct,5204.0
China,2015,Nov,4900.0
China,2015,Dec,4868.0
China,2016,Jan,4630.0
China,2016,Feb,4096.0
China,2016,Mar,4978.0
China,2016,Apr,5356.0
China,2016,May,5043.0
China,2016,Jun,4766.0
China,2016,Jul,4806.0
China,2016,Aug,5002.0
China,2016,Sep,5008.0
China,2016,Oct,5417.0
China,2016,Nov,5100.0
China,2016,Dec,5067.0
China,2017,Jan,4830.0
China,2017,Feb,4273.0
China,2017,Mar,5193.0
China,2017,Apr,5588.0
China,2017,May,5261.0
China,2017,Jun,4972.0
China,2017,Jul,4841.0
China,2017,Aug,5039.0
China,2017,Sep,5045.0
China,2017,Oct,5457.0
China,2017,Nov,5138.0
China,2017,Dec,5104.0
China,2018,Jan,4926.0
China,2018,Feb,4359.0
China,2018,Mar,5297.0
China,2018,Apr,5700.0
China,2018,May,5367.0
China,2018,Jun,5072.0
China,2018,Jul,4978.0
China,2018,Aug,5182.0
China,2018,Sep,5188.0
China,2018,Oct,5850.0
China,2018,Nov,5508.0
China,2018,Dec,5473.0
China,2019,Jan,5176.0
China,2019,Feb,4582.0
China,2019,Mar,5834.0
China,2019,Apr,6147.0
China,2019,May,5651.0
China,2019,Jun,5597.0
China,2019,Jul,5061.0
China,2019,Aug,5268.0
China,2019,Sep,5274.0
China,2019,Oct,5947.0
China,2019,Nov,5600.0
China,2019,Dec,5563.0
China,2020,Jan,4249.0
China,2020,Feb,360.7
China,2020,Mar,323.6
China,2020,Apr,66.4
China,2020,May,105.4
China,2020,Jun,151.3
China,2020,Jul,300.3
China,2020,Aug,425.9
China,2020,Sep,464.8
China,2020,Oct,491.8
China,2020,Nov,502.2
China,2020,Dec,525.1
China,2021,Jan,508.4
Colombia,2015,Feb,226.0
Colombia,2015,Mar,235.4
Colombia,2015,Apr,210.0
Colombia,2015,May,224.9
Colombia,2015,Jun,238.7
Colombia,2015,Jul,282.8
Colombia,2015,Aug,270.5
Colombia,2015,Sep,226.3
Colombia,2015,Oct,236.8
Colombia,2015,Nov,254.2
Colombia,2015,Dec,363.4
Colombia,2016,Jan,253.2
Colombia,2016,Feb,257.7
Colombia,2016,Mar,264.8
Colombia,2016,Apr,230.6
Colombia,2016,May,232.2
Colombia,2016,Jun,262.4
Colombia,2016,Jul,296.1
Colombia,2016,Aug,314.0
Colombia,2016,Sep,272.0
Colombia,2016,Oct,267.8
Colombia,2016,Nov,286.4
Colombia,2016,Dec,388.8
Colombia,2017,Jan,270.9
Colombia,2017,Feb,283.1
Colombia,2017,Mar,282.5
Colombia,2017,Apr,276.2
Colombia,2017,May,270.1
Colombia,2017,Jun,292.6
Colombia,2017,Jul,333.4
Colombia,2017,Aug,331.4
Colombia,2017,Sep,274.3
Colombia,2017,Oct,276.5
Colombia,2017,Nov,313.4
Colombia,2017,Dec,437.1
Colombia,2018,Jan,305.6
Colombia,2018,Feb,320.6
Colombia,2018,Mar,338.3
Colombia,2018,Apr,292.2
Colombia,2018,May,289.1
Colombia,2018,Jun,314.7
Colombia,2018,Jul,350.8
Colombia,2018,Aug,349.4
Colombia,2018,Sep,287.2
Colombia,2018,Oct,282.3
Colombia,2018,Nov,412.1
Colombia,2018,Dec,481.6
Colombia,2019,Jan,328.5
Colombia,2019,Feb,356.1
Colombia,2019,Mar,356.9
Colombia,2019,Apr,314.5
Colombia,2019,May,321.3
Colombia,2019,Jun,336.9
Colombia,2019,Jul,374.5
Colombia,2019,Aug,361.1
Colombia,2019,Sep,305.3
Colombia,2019,Oct,307.8
Colombia,2019,Nov,338.8
Colombia,2019,Dec,471.9
Colombia,2020,Jan,345.5
Colombia,2020,Feb,377.4
Colombia,2020,Mar,182.3
Colombia,2020,Apr,0.7
Colombia,2020,May,1.3
Colombia,2020,Jun,3.1
Colombia,2020,Jul,3.2
Colombia,2020,Aug,3.1
Colombia,2020,Sep,11.5
Colombia,2020,Oct,55.6
Colombia,2020,Nov,90.3
Colombia,2020,Dec,176.2
Colombia,2021,Jan,91.0
Colombia,2021,Feb,79.7
Colombia,2021,Mar,111.9
Colombia,2021,Apr,89.8
Colombia,2021,May,88.7
Colombia,2021,Jun,139.4
Colombia,2021,Jul,188.5
Colombia,2021,Aug,197.1
Colombia,2021,Sep,205.0
Colombia,2021,Oct,223.6
Colombia,2021,Nov,293.4
Colombia,2021,Dec,430.7
Colombia,2022,Jan,275.5
Colombia,2022,Feb,291.3
Colombia,2022,Mar,335.6
Colombia,2022,Apr,349.7
Colombia,2022,May,336.3
Colombia,2022,Jun,368.6
Colombia,2022,Jul,439.6
Colombia,2022,Aug,419.0
Colombia,2022,Sep,376.0
Colombia,2022,Oct,382.5
Colombia,2022,Nov,427.3
Colombia,2022,Dec,552.4
Colombia,2023,Jan,435.6
Colombia,2023,Feb,427.8
Colombia,2023,Mar,451.7
Colombia,2023,Apr,332.8
Colombia,2023,May,510.0
Colombia,2023,Jun,481.4
Colombia,2023,Jul,564.1
Colombia,2023,Aug,520.7
Colombia,2023,Sep,444.1
Colombia,2023,Oct,453.4
Colombia,2023,Nov,530.1
Colombia,2023,Dec,673.3
Colombia,2024,Jan,526.0
Colombia,2024,Feb,523.9
Colombia,2024,Mar,543.2
Colombia,2024,Apr,490.6
Colombia,2024,May,509.0
Colombia,2024,Jun,553.4
Colombia,2024,Jul,862.1
Colombia,2024,Aug,605.3
Colombia,2024,Sep,211.7
Colombia,2024,Oct,511.4
Colombia,2024,Nov,574.2
Colombia,2024,Dec,921.2
Colombia,2025,Jan,490.2
Colombia,2025,Feb,512.7
Colombia,2025,Mar,547.2
Colombia,2025,Apr,517.1
Colombia,2025,May,519.0
Colombia,2025,Jun,561.5
Colombia,2025,Jul,624.3
Colombia,2025,Aug,498.3
Cook Islands,2015,Feb,5.6
Cook Islands,2015,Mar,8.5
Cook Islands,2015,Apr,9.1
Cook Islands,2015,May,10.4
Cook Islands,2015,Jun,12.0
Cook Islands,2015,Jul,14.4
Cook Islands,2015,Aug,12.7
Cook Islands,2015,Sep,12.1
Cook Islands,2015,Oct,13.3
Cook Islands,2015,Nov,9.4
Cook Islands,2015,Dec,11.1
Cook Islands,2016,Jan,8.2
Cook Islands,2016,Feb,6.1
Cook Islands,2016,Mar,9.9
Cook Islands,2016,Apr,11.3
Cook Islands,2016,May,12.3
Cook Islands,2016,Jun,14.4
Cook Islands,2016,Jul,16.5
Cook Islands,2016,Aug,14.4
Cook Islands,2016,Sep,14.9
Cook Islands,2016,Oct,14.2
Cook Islands,2016,Nov,11.1
Cook Islands,2016,Dec,13.1
Cook Islands,2017,Jan,10.0
Cook Islands,2017,Feb,7.7
Cook Islands,2017,Mar,11.0
Cook Islands,2017,Apr,13.2
Cook Islands,2017,May,13.4
Cook Islands,2017,Jun,15.7
Cook Islands,2017,Jul,16.4
Cook Islands,2017,Aug,15.9
Cook Islands,2017,Sep,15.7
Cook Islands,2017,Oct,15.4
Cook Islands,2017,Nov,12.7
Cook Islands,2017,Dec,14.3
Cook Islands,2018,Jan,9.5
Cook Islands,2018,Feb,8.5
Cook Islands,2018,Mar,12.0
Cook Islands,2018,Apr,13.2
Cook Islands,2018,May,15.2
Cook Islands,2018,Jun,16.1
Cook Islands,2018,Jul,18.3
Cook Islands,2018,Aug,16.8
Cook Islands,2018,Sep,16.5
Cook Islands,2018,Oct,15.5
Cook Islands,2018,Nov,13.1
Cook Islands,2018,Dec,14.1
Cook Islands,2019,Jan,10.1
Cook Islands,2019,Feb,7.6
Cook Islands,2019,Mar,10.7
Cook Islands,2019,Apr,13.7
Cook Islands,2019,May,14.4
Cook Islands,2019,Jun,15.9
Cook Islands,2019,Jul,18.6
Cook Islands,2019,Aug,18.5
Cook Islands,2019,Sep,17.9
Cook Islands,2019,Oct,16.1
Cook Islands,2019,Nov,13.4
Cook Islands,2019,Dec,14.6
Cook Islands,2020,Jan,9.9
Cook Islands,2020,Feb,9.0
Cook Islands,2020,Mar,5.8
Cook Islands,2020,Apr,0.0
Cook Islands,2020,May,0.0
Cook Islands,2020,Jun,0.1
Cook Islands,2020,Jul,0.2
Cook Islands,2020,Aug,0.0
Cook Islands,2020,Sep,0.0
Cook Islands,2020,Oct,0.0
Cook Islands,2020,Nov,0.1
Cook Islands,2020,Dec,0.1
Cook Islands,2021,Jan,0.1
Cook Islands,2021,Feb,0.1
Cook Islands,2021,Mar,0.1
Cook Islands,2021,Apr,0.2
Cook Islands,2021,May,1.5
Cook Islands,2021,Jun,6.1
Cook Islands,2021,Jul,12.4
Cook Islands,2021,Aug,5.9
Cook Islands,2021,Sep,0.0
Cook Islands,2021,Oct,0.0
Cook Islands,2021,Nov,0.0
Cook Islands,2021,Dec,0.1
Cook Islands,2022,Jan,3.6
Cook Islands,2022,Feb,3.2
Cook Islands,2022,Mar,3.6
Cook Islands,2022,Apr,8.1
Cook Islands,2022,May,9.0
Cook Islands,2022,Jun,14.0
Cook Islands,2022,Jul,15.0
Cook Islands,2022,Aug,13.2
Cook Islands,2022,Sep,12.9
Cook Islands,2022,Oct,11.9
Cook Islands,2022,Nov,9.3
Cook Islands,2022,Dec,9.9
Cook Islands,2023,Jan,7.0
Cook Islands,2023,Feb,6.0
Cook Islands,2023,Mar,7.9
Cook Islands,2023,Apr,9.9
Cook Islands,2023,May,11.1
Cook Islands,2023,Jun,13.4
Cook Islands,2023,Jul,16.2
Cook Islands,2023,Aug,15.5
Cook Islands,2023,Sep,15.7
Cook Islands,2023,Oct,15.0
Cook Islands,2023,Nov,12.5
Cook Islands,2023,Dec,13.3
Cook Islands,2024,Jan,10.5
Cook Islands,2024,Feb,7.3
Cook Islands,2024,Mar,11.6
Cook Islands,2024,Apr,14.0
Cook Islands,2024,May,15.8
Cook Islands,2024,Jun,16.2
Cook Islands,2024,Jul,17.3
Cook Islands,2024,Aug,16.8
Cook Islands,2024,Sep,17.4
Cook Islands,2024,Oct,16.4
Cook Islands,2024,Nov,13.4
Cook Islands,2024,Dec,13.8
Cook Islands,2025,Jan,12.3
Cook Islands,2025,Feb,9.4
Cook Islands,2025,Mar,11.6
Cook Islands,2025,Apr,14.7
Cook Islands,2025,May,15.8
Cook Islands,2025,Jun,16.9
Cook Islands,2025,Jul,20.0
Cook Islands,2025,Aug,18.8
Cook Islands,2025,Sep,18.4
Costa Rica,2015,Feb,253.3
Costa Rica,2015,Mar,265.5
Costa Rica,2015,Apr,221.1
Costa Rica,2015,May,180.1
Costa Rica,2015,Jun,202.4
Costa Rica,2015,Jul,238.2
Costa Rica,2015,Aug,197.9
Costa Rica,2015,Sep,146.5
Costa Rica,2015,Oct,159.1
Costa Rica,2015,Nov,216.7
Costa Rica,2015,Dec,287.0
Costa Rica,2016,Jan,326.2
Costa Rica,2016,Feb,287.1
Costa Rica,2016,Mar,306.3
Costa Rica,2016,Apr,233.4
Costa Rica,2016,May,204.6
Costa Rica,2016,Jun,231.3
Costa Rica,2016,Jul,277.3
Costa Rica,2016,Aug,220.2
Costa Rica,2016,Sep,160.1
Costa Rica,2016,Oct,172.9
Costa Rica,2016,Nov,212.0
Costa Rica,2016,Dec,293.7
Costa Rica,2017,Jan,325.7
Costa Rica,2017,Feb,289.7
Costa Rica,2017,Mar,304.2
Costa Rica,2017,Apr,266.7
Costa Rica,2017,May,208.6
Costa Rica,2017,Jun,239.3
Costa Rica,2017,Jul,264.2
Costa Rica,2017,Aug,216.2
Costa Rica,2017,Sep,163.3
Costa Rica,2017,Oct,166.9
Costa Rica,2017,Nov,224.1
Costa Rica,2017,Dec,291.1
Costa Rica,2018,Jan,336.9
Costa Rica,2018,Feb,303.6
Costa Rica,2018,Mar,328.7
Costa Rica,2018,Apr,260.4
Costa Rica,2018,May,206.9
Costa Rica,2018,Jun,224.7
Costa Rica,2018,Jul,255.2
Costa Rica,2018,Aug,222.4
Costa Rica,2018,Sep,161.0
Costa Rica,2018,Oct,172.5
Costa Rica,2018,Nov,234.5
Costa Rica,2018,Dec,310.0
Costa Rica,2019,Jan,355.3
Costa Rica,2019,Feb,312.8
Costa Rica,2019,Mar,335.6
Costa Rica,2019,Apr,262.0
Costa Rica,2019,May,211.6
Costa Rica,2019,Jun,248.7
Costa Rica,2019,Jul,269.4
Costa Rica,2019,Aug,225.3
Costa Rica,2019,Sep,160.2
Costa Rica,2019,Oct,185.6
Costa Rica,2019,Nov,245.6
Costa Rica,2019,Dec,326.9
Costa Rica,2020,Jan,358.7
Costa Rica,2020,Feb,341.0
Costa Rica,2020,Mar,163.0
Costa Rica,2020,Apr,8.3
Costa Rica,2020,May,3.8
Costa Rica,2020,Jun,7.2
Costa Rica,2020,Jul,1.0
Costa Rica,2020,Aug,2.4
Costa Rica,2020,Sep,3.8
Costa Rica,2020,Oct,10.1
Costa Rica,2020,Nov,37.6
Costa Rica,2020,Dec,75.0
Costa Rica,2021,Jan,62.2
Costa Rica,2021,Feb,55.3
Costa Rica,2021,Mar,89.3
Costa Rica,2021,Apr,89.3
Costa Rica,2021,May,95.9
Costa Rica,2021,Jun,124.7
Costa Rica,2021,Jul,154.7
Costa Rica,2021,Aug,122.2
Costa Rica,2021,Sep,85.2
Costa Rica,2021,Oct,100.1
Costa Rica,2021,Nov,151.7
Costa Rica,2021,Dec,216.7
Costa Rica,2022,Jan,188.2
Costa Rica,2022,Feb,200.2
Costa Rica,2022,Mar,243.2
Costa Rica,2022,Apr,213.7
Costa Rica,2022,May,176.2
Costa Rica,2022,Jun,202.2
Costa Rica,2022,Jul,223.0
Costa Rica,2022,Aug,178.5
Costa Rica,2022,Sep,122.2
Costa Rica,2022,Oct,137.1
Costa Rica,2022,Nov,204.9
Costa Rica,2022,Dec,260.1
Costa Rica,2023,Jan,272.4
Costa Rica,2023,Feb,278.3
Costa Rica,2023,Mar,293.6
Costa Rica,2023,Apr,236.6
Costa Rica,2023,May,187.4
Costa Rica,2023,Jun,221.2
Costa Rica,2023,Jul,245.0
Costa Rica,2023,Aug,196.2
Costa Rica,2023,Sep,131.8
Costa Rica,2023,Oct,149.5
Costa Rica,2023,Nov,231.5
Costa Rica,2023,Dec,307.6
Costa Rica,2024,Jan,299.2
Costa Rica,2024,Feb,317.8
Costa Rica,2024,Mar,350.3
Costa Rica,2024,Apr,242.5
Costa Rica,2024,May,216.7
Costa Rica,2024,Jun,244.4
Costa Rica,2024,Jul,258.9
Costa Rica,2024,Aug,201.0
Costa Rica,2024,Sep,123.4
Costa Rica,2024,Oct,138.3
Costa Rica,2024,Nov,220.8
Costa Rica,2024,Dec,306.1
Costa Rica,2025,Jan,298.5
Costa Rica,2025,Feb,293.8
Costa Rica,2025,Mar,336.5
Costa Rica,2025,Apr,252.9
Costa Rica,2025,May,205.8
Costa Rica,2025,Jun,232.6
Costa Rica,2025,Jul,262.0
Costa Rica,2025,Aug,200.0
Costa Rica,2025,Sep,121.8
Croatia,2015,Feb,91.4
Croatia,2015,Mar,189.8
Croatia,2015,Apr,531.8
Croatia,2015,May,1020.0
Croatia,2015,Jun,1705.0
Croatia,2015,Jul,3072.0
Croatia,2015,Aug,3577.0
Croatia,2015,Sep,1486.0
Croatia,2015,Oct,533.5
Croatia,2015,Nov,137.9
Croatia,2015,Dec,132.1
Croatia,2016,Jan,82.1
Croatia,2016,Feb,114.4
Croatia,2016,Mar,244.3
Croatia,2016,Apr,513.5
Croatia,2016,May,1036.0
Croatia,2016,Jun,1714.0
Croatia,2016,Jul,3642.0
Croatia,2016,Aug,3707.0
Croatia,2016,Sep,1701.0
Croatia,2016,Oct,612.6
Croatia,2016,Nov,175.6
Croatia,2016,Dec,171.3
Croatia,2017,Jan,101.4
Croatia,2017,Feb,125.2
Croatia,2017,Mar,232.0
Croatia,2017,Apr,769.7
Croatia,2017,May,1077.0
Croatia,2017,Jun,2319.0
Croatia,2017,Jul,4089.0
Croatia,2017,Aug,3953.0
Croatia,2017,Sep,1827.0
Croatia,2017,Oct,707.1
Croatia,2017,Nov,195.3
Croatia,2017,Dec,197.3
Croatia,2018,Jan,122.6
Croatia,2018,Feb,137.2
Croatia,2018,Mar,321.6
Croatia,2018,Apr,783.3
Croatia,2018,May,1443.0
Croatia,2018,Jun,2394.0
Croatia,2018,Jul,4068.0
Croatia,2018,Aug,4085.0
Croatia,2018,Sep,2021.0
Croatia,2018,Oct,797.7
Croatia,2018,Nov,244.9
Croatia,2018,Dec,226.7
Croatia,2019,Jan,119.8
Croatia,2019,Feb,170.5
Croatia,2019,Mar,318.6
Croatia,2019,Apr,933.7
Croatia,2019,May,1354.0
Croatia,2019,Jun,2673.0
Croatia,2019,Jul,4033.0
Croatia,2019,Aug,4365.0
Croatia,2019,Sep,1995.0
Croatia,2019,Oct,894.7
Croatia,2019,Nov,256.2
Croatia,2019,Dec,239.4
Croatia,2020,Jan,122.5
Croatia,2020,Feb,172.0
Croatia,2020,Mar,61.1
Croatia,2020,Apr,0.8
Croatia,2020,May,31.5
Croatia,2020,Jun,641.5
Croatia,2020,Jul,1968.0
Croatia,2020,Aug,2056.0
Croatia,2020,Sep,354.9
Croatia,2020,Oct,88.8
Croatia,2020,Nov,32.2
Croatia,2020,Dec,15.7
Croatia,2021,Jan,16.4
Croatia,2021,Feb,20.4
Croatia,2021,Mar,44.6
Croatia,2021,Apr,98.4
Croatia,2021,May,274.9
Croatia,2021,Jun,1095.0
Croatia,2021,Jul,3165.0
Croatia,2021,Aug,3672.0
Croatia,2021,Sep,1566.0
Croatia,2021,Oct,462.0
Croatia,2021,Nov,107.8
Croatia,2021,Dec,118.6
Croatia,2022,Jan,73.5
Croatia,2022,Feb,115.7
Croatia,2022,Mar,191.2
Croatia,2022,Apr,641.9
Croatia,2022,May,976.3
Croatia,2022,Jun,2369.0
Croatia,2022,Jul,4006.0
Croatia,2022,Aug,4013.0
Croatia,2022,Sep,1867.0
Croatia,2022,Oct,691.3
Croatia,2022,Nov,184.2
Croatia,2022,Dec,194.3
Croatia,2023,Jan,114.6
Croatia,2023,Feb,143.3
Croatia,2023,Mar,273.1
Croatia,2023,Apr,870.5
Croatia,2023,May,1373.0
Croatia,2023,Jun,2446.0
Croatia,2023,Jul,4157.0
Croatia,2023,Aug,4063.0
Croatia,2023,Sep,2157.0
Croatia,2023,Oct,815.0
Croatia,2023,Nov,213.5
Croatia,2023,Dec,228.3
Croatia,2024,Jan,117.9
Croatia,2024,Feb,169.4
Croatia,2024,Mar,370.9
Croatia,2024,Apr,813.5
Croatia,2024,May,1659.0
Croatia,2024,Jun,2532.0
Croatia,2024,Jul,4040.0
Croatia,2024,Aug,4246.0
Croatia,2024,Sep,2053.0
Croatia,2024,Oct,897.8
Croatia,2024,Nov,241.2
Croatia,2024,Dec,238.3
Croatia,2025,Jan,132.4
Croatia,2025,Feb,158.6
Croatia,2025,Mar,259.9
Croatia,2025,Apr,956.2
Croatia,2025,May,1510.0
Croatia,2025,Jun,2834.0
Croatia,2025,Jul,3976.0
Croatia,2025,Aug,4248.0
Croatia,2025,Sep,2157.0
Cuba,2015,Feb,362.6
Cuba,2015,Mar,405.4
Cuba,2015,Apr,331.8
Cuba,2015,May,238.6
Cuba,2015,Jun,219.9
Cuba,2015,Jul,267.8
Cuba,2015,Aug,241.7
Cuba,2015,Sep,194.9
Cuba,2015,Oct,228.3
Cuba,2015,Nov,293.7
Cuba,2015,Dec,383.3
Cuba,2016,Jan,420.6
Cuba,2016,Feb,417.5
Cuba,2016,Mar,457.1
Cuba,2016,Apr,352.7
Cuba,2016,May,263.0
Cuba,2016,Jun,246.0
Cuba,2016,Jul,307.9
Cuba,2016,Aug,267.5
Cuba,2016,Sep,218.3
Cuba,2016,Oct,258.6
Cuba,2016,Nov,325.0
Cuba,2016,Dec,475.0
Cuba,2017,Jan,488.2
Cuba,2017,Feb,484.6
Cuba,2017,Mar,530.6
Cuba,2017,Apr,409.4
Cuba,2017,May,305.3
Cuba,2017,Jun,285.6
Cuba,2017,Jul,357.3
Cuba,2017,Aug,310.5
Cuba,2017,Sep,253.3
Cuba,2017,Oct,300.1
Cuba,2017,Nov,377.2
Cuba,2017,Dec,551.4
Cuba,2018,Jan,446.4
Cuba,2018,Feb,441.6
Cuba,2018,Mar,510.8
Cuba,2018,Apr,404.1
Cuba,2018,May,357.1
Cuba,2018,Jun,342.8
Cuba,2018,Jul,386.0
Cuba,2018,Aug,369.0
Cuba,2018,Sep,282.8
Cuba,2018,Oct,326.4
Cuba,2018,Nov,390.1
Cuba,2018,Dec,454.9
Cuba,2019,Jan,489.6
Cuba,2019,Feb,459.4
Cuba,2019,Mar,521.4
Cuba,2019,Apr,458.1
Cuba,2019,May,358.3
Cuba,2019,Jun,274.8
Cuba,2019,Jul,295.0
Cuba,2019,Aug,269.3
Cuba,2019,Sep,201.3
Cuba,2019,Oct,235.6
Cuba,2019,Nov,333.9
Cuba,2019,Dec,378.7
Cuba,2020,Jan,393.7
Cuba,2020,Feb,398.8
Cuba,2020,Mar,189.4
Cuba,2020,Apr,1.2
Cuba,2020,May,1.0
Cuba,2020,Jun,1.1
Cuba,2020,Jul,1.5
Cuba,2020,Aug,1.3
Cuba,2020,Sep,1.7
Cuba,2020,Oct,3.3
Cuba,2020,Nov,28.0
Cuba,2020,Dec,64.9
Cuba,2021,Jan,22.3
Cuba,2021,Feb,13.2
Cuba,2021,Mar,12.5
Cuba,2021,Apr,16.6
Cuba,2021,May,23.5
Cuba,2021,Jun,26.2
Cuba,2021,Jul,26.9
Cuba,2021,Aug,22.4
Cuba,2021,Sep,17.0
Cuba,2021,Oct,23.2
Cuba,2021,Nov,51.2
Cuba,2021,Dec,101.3
Cuba,2022,Jan,86.4
Cuba,2022,Feb,99.3
Cuba,2022,Mar,128.8
Cuba,2022,Apr,133.3
Cuba,2022,May,117.0
Cuba,2022,Jun,117.6
Cuba,2022,Jul,152.4
Cuba,2022,Aug,136.6
Cuba,2022,Sep,103.4
Cuba,2022,Oct,123.6
Cuba,2022,Nov,178.9
Cuba,2022,Dec,236.9
Cuba,2023,Jan,249.2
Cuba,2023,Feb,239.8
Cuba,2023,Mar,263.5
Cuba,2023,Apr,231.7
Cuba,2023,May,159.9
Cuba,2023,Jun,154.6
Cuba,2023,Jul,190.8
Cuba,2023,Aug,177.7
Cuba,2023,Sep,147.2
Cuba,2023,Oct,159.0
Cuba,2023,Nov,204.7
Cuba,2023,Dec,259.1
Cuba,2024,Jan,259.8
Cuba,2024,Feb,268.1
Cuba,2024,Mar,281.0
Cuba,2024,Apr,215.1
Cuba,2024,May,150.5
Cuba,2024,Jun,135.1
Cuba,2024,Jul,153.3
Cuba,2024,Aug,145.0
Cuba,2024,Sep,111.1
Cuba,2024,Oct,125.8
Cuba,2024,Nov,160.5
Cuba,2024,Dec,197.8
Cuba,2025,Jan,196.0
Cuba,2025,Feb,178.3
Cuba,2025,Mar,197.5
Cuba,2025,Apr,169.3
Cuba,2025,May,121.2
Cuba,2025,Jun,119.5
Cuba,2025,Jul,142.1
Cuba,2025,Aug,136.0
Cuba,2025,Sep,106.7
Cyprus,2015,Feb,50.7
Cyprus,2015,Mar,97.5
Cyprus,2015,Apr,201.5
Cyprus,2015,May,307.4
Cyprus,2015,Jun,337.0
Cyprus,2015,Jul,414.5
Cyprus,2015,Aug,392.3
Cyprus,2015,Sep,360.9
Cyprus,2015,Oct,269.4
Cyprus,2015,Nov,108.1
Cyprus,2015,Dec,78.3
Cyprus,2016,Jan,48.6
Cyprus,2016,Feb,66.0
Cyprus,2016,Mar,137.0
Cyprus,2016,Apr,225.6
Cyprus,2016,May,364.9
Cyprus,2016,Jun,413.1
Cyprus,2016,Jul,482.1
Cyprus,2016,Aug,458.6
Cyprus,2016,Sep,421.2
Cyprus,2016,Oct,357.2
Cyprus,2016,Nov,124.2
Cyprus,2016,Dec,87.9
Cyprus,2017,Jan,62.6
Cyprus,2017,Feb,82.2
Cyprus,2017,Mar,140.9
Cyprus,2017,Apr,286.3
Cyprus,2017,May,418.7
