country,year,month,value
Nepal,2020,Jan,79.7
Nepal,2020,Feb,98.2
Nepal,2020,Mar,42.8
Nepal,2020,Apr,0.0
Nepal,2020,May,0.0
Nepal,2020,Jun,0.1
Nepal,2020,Jul,0.2
Nepal,2020,Aug,0.3
Nepal,2020,Sep,0.6
Nepal,2020,Oct,2.0
Nepal,2020,Nov,2.0
Nepal,2020,Dec,4.2
Nepal,2021,Jan,8.9
Nepal,2021,Feb,9.1
Nepal,2021,Mar,15.0
Nepal,2021,Apr,22.5
Nepal,2021,May,1.5
Nepal,2021,Jun,1.1
Nepal,2021,Jul,3.0
Nepal,2021,Aug,5.9
Nepal,2021,Sep,9.9
Nepal,2021,Oct,23.3
Nepal,2021,Nov,26.1
Nepal,2021,Dec,23.6
Nepal,2022,Jan,17.0
Nepal,2022,Feb,19.8
Nepal,2022,Mar,42.0
Nepal,2022,Apr,61.6
Nepal,2022,May,53.6
Nepal,2022,Jun,47.0
Nepal,2022,Jul,44.5
Nepal,2022,Aug,41.3
Nepal,2022,Sep,58.3
Nepal,2022,Oct,88.6
Nepal,2022,Nov,72.7
Nepal,2022,Dec,67.9
Nepal,2023,Jan,55.1
Nepal,2023,Feb,73.3
Nepal,2023,Mar,99.4
Nepal,2023,Apr,98.8
Nepal,2023,May,77.7
Nepal,2023,Jun,72.3
Nepal,2023,Jul,57.7
Nepal,2023,Aug,67.2
Nepal,2023,Sep,91.0
Nepal,2023,Oct,117.3
Nepal,2023,Nov,108.6
Nepal,2023,Dec,96.6
Nepal,2024,Jan,79.1
Nepal,2024,Feb,97.4
Nepal,2024,Mar,128.2
Nepal,2024,Apr,111.4
Nepal,2024,May,90.2
Nepal,2024,Jun,76.7
Nepal,2024,Jul,64.6
Nepal,2024,Aug,72.7
Nepal,2024,Sep,96.3
Nepal,2024,Oct,124.4
Nepal,2024,Nov,114.5
Nepal,2024,Dec,92.0
Nepal,2025,Jan,80.0
Nepal,2025,Feb,96.9
Nepal,2025,Mar,121.7
Nepal,2025,Apr,116.5
Nepal,2025,May,86.2
Nepal,2025,Jun,76.4
Nepal,2025,Jul,70.2
Nepal,2025,Aug,88.7
Nepal,2025,Sep,78.7
