country,year,month,value
Spain,2017,Apr,7082.0
Spain,2017,May,8003.0
Spain,2017,Jun,8432.0
Spain,2017,Jul,10493.0
Spain,2017,Aug,10398.0
Spain,2017,Sep,8877.0
Spain,2017,Oct,7270.0
Spain,2017,Nov,4393.0
Spain,2017,Dec,3983.0
Spain,2018,Jan,4107.0
Spain,2018,Feb,4218.0
Spain,2018,Mar,5393.0
Spain,2018,Apr,6780.0
Spain,2018,May,8086.0
Spain,2018,Jun,8554.0
Spain,2018,Jul,10020.0
Spain,2018,Aug,10176.0
Spain,2018,Sep,8932.0
Spain,2018,Oct,7650.0
Spain,2018,Nov,4537.0
Spain,2018,Dec,4355.0
Spain,2019,Jan,4196.0
Spain,2019,Feb,4381.0
Spain,2019,Mar,5650.0
Spain,2019,Apr,7146.0
Spain,2019,May,7919.0
Spain,2019,Jun,8834.0
Spain,2019,Jul,9873.0
Spain,2019,Aug,10118.0
Spain,2019,Sep,8845.0
Spain,2019,Oct,7588.0
Spain,2019,Nov,4655.0
Spain,2019,Dec,4305.0
Spain,2020,Jan,4133.0
Spain,2020,Feb,4427.0
Spain,2020,Mar,1997.0
Spain,2020,Apr,0.0
Spain,2020,May,0.0
Spain,2020,Jun,204.3
Spain,2020,Jul,2465.0
Spain,2020,Aug,2441.0
Spain,2020,Sep,1139.0
Spain,2020,Oct,1021.0
Spain,2020,Nov,456.8
Spain,2020,Dec,649.0
Spain,2021,Jan,438.0
Spain,2021,Feb,285.0
Spain,2021,Mar,491.4
Spain,2021,Apr,629.2
Spain,2021,May,1363.0
Spain,2021,Jun,2216.0
Spain,2021,Jul,4399.0
Spain,2021,Aug,5197.0
Spain,2021,Sep,4704.0
Spain,2021,Oct,5149.0
Spain,2021,Nov,3362.0
Spain,2021,Dec,2948.0
Spain,2022,Jan,2501.0
Spain,2022,Feb,3179.0
Spain,2022,Mar,4040.0
Spain,2022,Apr,6106.0
Spain,2022,May,6988.0
Spain,2022,Jun,7498.0
Spain,2022,Jul,9091.0
Spain,2022,Aug,8849.0
Spain,2022,Sep,7767.0
Spain,2022,Oct,7177.0
Spain,2022,Nov,4335.0
Spain,2022,Dec,4127.0
Spain,2023,Jan,4135.0
Spain,2023,Feb,4321.0
Spain,2023,Mar,5247.0
Spain,2023,Apr,7228.0
Spain,2023,May,8300.0
Spain,2023,Jun,8307.0
Spain,2023,Jul,10117.0
Spain,2023,Aug,10186.0
Spain,2023,Sep,8795.0
Spain,2023,Oct,8187.0
Spain,2023,Nov,5135.0
Spain,2023,Dec,5209.0
Spain,2024,Jan,4776.0
Spain,2024,Feb,5013.0
Spain,2024,Mar,6350.0
Spain,2024,Apr,7784.0
Spain,2024,May,9256.0
Spain,2024,Jun,9300.0
Spain,2024,Jul,10852.0
Spain,2024,Aug,10930.0
Spain,2024,Sep,9602.0
Spain,2024,Oct,8962.0
Spain,2024,Nov,5670.0
Spain,2024,Dec,5264.0
Spain,2025,Jan,5065.0
Spain,2025,Feb,5397.0
Spain,2025,Mar,6594.0
Spain,2025,Apr,8568.0
Spain,2025,May,9396.0
Spain,2025,Jun,9476.0
Spain,2025,Jul,11023.0
Spain,2025,Aug,11252.0
Spain,2025,Sep,9682.0
Sri Lanka,2015,Feb,165.5
Sri Lanka,2015,Mar,157.1
Sri Lanka,2015,Apr,122.2
Sri Lanka,2015,May,113.5
Sri Lanka,2015,Jun,115.5
Sri Lanka,2015,Jul,175.8
Sri Lanka,2015,Aug,166.6
Sri Lanka,2015,Sep,143.4
Sri Lanka,2015,Oct,132.3
Sri Lanka,2015,Nov,144.1
Sri Lanka,2015,Dec,206.1
Sri Lanka,2016,Jan,194.3
Sri Lanka,2016,Feb,197.7
Sri Lanka,2016,Mar,192.8
Sri Lanka,2016,Apr,136.4
Sri Lanka,2016,May,125.0
Sri Lanka,2016,Jun,118.0
Sri Lanka,2016,Jul,209.4
Sri Lanka,2016,Aug,186.3
Sri Lanka,2016,Sep,148.5
Sri Lanka,2016,Oct,150.4
Sri Lanka,2016,Nov,167.2
Sri Lanka,2016,Dec,224.8
Sri Lanka,2017,Jan,219.4
Sri Lanka,2017,Feb,197.5
Sri Lanka,2017,Mar,188.1
Sri Lanka,2017,Apr,160.2
Sri Lanka,2017,May,121.9
Sri Lanka,2017,Jun,123.4
Sri Lanka,2017,Jul,205.5
Sri Lanka,2017,Aug,190.9
Sri Lanka,2017,Sep,145.1
Sri Lanka,2017,Oct,152.4
Sri Lanka,2017,Nov,167.5
Sri Lanka,2017,Dec,244.5
Sri Lanka,2018,Jan,238.9
Sri Lanka,2018,Feb,235.6
Sri Lanka,2018,Mar,233.4
Sri Lanka,2018,Apr,180.4
Sri Lanka,2018,May,129.5
Sri Lanka,2018,Jun,146.8
Sri Lanka,2018,Jul,217.8
Sri Lanka,2018,Aug,200.4
Sri Lanka,2018,Sep,149.1
Sri Lanka,2018,Oct,153.1
Sri Lanka,2018,Nov,195.6
Sri Lanka,2018,Dec,253.2
Sri Lanka,2019,Jan,244.2
Sri Lanka,2019,Feb,252.0
Sri Lanka,2019,Mar,244.3
Sri Lanka,2019,Apr,167.0
Sri Lanka,2019,May,37.8
Sri Lanka,2019,Jun,63.1
Sri Lanka,2019,Jul,115.7
Sri Lanka,2019,Aug,143.6
Sri Lanka,2019,Sep,108.6
Sri Lanka,2019,Oct,118.7
Sri Lanka,2019,Nov,177.0
Sri Lanka,2019,Dec,241.7
Sri Lanka,2020,Jan,228.4
Sri Lanka,2020,Feb,207.5
Sri Lanka,2020,Mar,71.4
Sri Lanka,2020,Apr,0.0
Sri Lanka,2020,May,0.0
Sri Lanka,2020,Jun,0.0
Sri Lanka,2020,Jul,0.0
Sri Lanka,2020,Aug,0.0
Sri Lanka,2020,Sep,0.0
Sri Lanka,2020,Oct,0.0
Sri Lanka,2020,Nov,0.0
Sri Lanka,2020,Dec,0.4
Sri Lanka,2021,Jan,1.7
Sri Lanka,2021,Feb,3.4
Sri Lanka,2021,Mar,4.6
Sri Lanka,2021,Apr,4.2
Sri Lanka,2021,May,1.5
Sri Lanka,2021,Jun,1.6
Sri Lanka,2021,Jul,2.4
Sri Lanka,2021,Aug,5.0
Sri Lanka,2021,Sep,13.5
Sri Lanka,2021,Oct,22.8
Sri Lanka,2021,Nov,44.3
Sri Lanka,2021,Dec,89.5
Sri Lanka,2022,Jan,82.3
Sri Lanka,2022,Feb,96.5
Sri Lanka,2022,Mar,106.5
Sri Lanka,2022,Apr,63.0
Sri Lanka,2022,May,30.2
Sri Lanka,2022,Jun,32.9
Sri Lanka,2022,Jul,47.3
Sri Lanka,2022,Aug,37.8
Sri Lanka,2022,Sep,29.8
Sri Lanka,2022,Oct,42.0
Sri Lanka,2022,Nov,59.8
Sri Lanka,2022,Dec,92.0
Sri Lanka,2023,Jan,102.5
Sri Lanka,2023,Feb,107.6
Sri Lanka,2023,Mar,125.5
Sri Lanka,2023,Apr,105.5
Sri Lanka,2023,May,83.3
Sri Lanka,2023,Jun,100.4
Sri Lanka,2023,Jul,143.0
Sri Lanka,2023,Aug,136.4
Sri Lanka,2023,Sep,111.9
Sri Lanka,2023,Oct,109.2
Sri Lanka,2023,Nov,151.5
Sri Lanka,2023,Dec,210.4
Sri Lanka,2024,Jan,208.3
Sri Lanka,2024,Feb,218.4
Sri Lanka,2024,Mar,209.2
Sri Lanka,2024,Apr,148.9
Sri Lanka,2024,May,112.1
Sri Lanka,2024,Jun,113.5
Sri Lanka,2024,Jul,187.8
Sri Lanka,2024,Aug,164.6
Sri Lanka,2024,Sep,122.1
Sri Lanka,2024,Oct,135.9
Sri Lanka,2024,Nov,184.2
Sri Lanka,2024,Dec,248.6
Sri Lanka,2025,Jan,252.8
Sri Lanka,2025,Feb,240.2
Sri Lanka,2025,Mar,229.3
Sri Lanka,2025,Apr,174.6
Sri Lanka,2025,May,132.9
Sri Lanka,2025,Jun,138.2
Sri Lanka,2025,Jul,200.2
Sri Lanka,2025,Aug,198.2
Sri Lanka,2025,Sep,159.0
St. Kitts & Nevis,2015,Feb,12.1
St. Kitts & Nevis,2015,Mar,11.4
St. Kitts & Nevis,2015,Apr,10.5
St. Kitts & Nevis,2015,May,9.6
St. Kitts & Nevis,2015,Jun,8.9
St. Kitts & Nevis,2015,Jul,9.9
St. Kitts & Nevis,2015,Aug,6.6
St. Kitts & Nevis,2015,Sep,7.1
St. Kitts & Nevis,2015,Oct,6.5
St. Kitts & Nevis,2015,Nov,8.5
St. Kitts & Nevis,2015,Dec,13.0
St. Kitts & Nevis,2016,Jan,12.4
St. Kitts & Nevis,2016,Feb,10.2
St. Kitts & Nevis,2016,Mar,11.8
St. Kitts & Nevis,2016,Apr,10.1
St. Kitts & Nevis,2016,May,8.8
St. Kitts & Nevis,2016,Jun,10.0
St. Kitts & Nevis,2016,Jul,10.1
St. Kitts & Nevis,2016,Aug,6.7
St. Kitts & Nevis,2016,Sep,8.0
St. Kitts & Nevis,2016,Oct,6.7
St. Kitts & Nevis,2016,Nov,7.8
St. Kitts & Nevis,2016,Dec,13.3
St. Kitts & Nevis,2017,Jan,11.6
St. Kitts & Nevis,2017,Feb,9.6
St. Kitts & Nevis,2017,Mar,10.6
St. Kitts & Nevis,2017,Apr,10.2
St. Kitts & Nevis,2017,May,8.8
St. Kitts & Nevis,2017,Jun,9.7
St. Kitts & Nevis,2017,Jul,10.4
St. Kitts & Nevis,2017,Aug,7.3
St. Kitts & Nevis,2017,Sep,6.5
St. Kitts & Nevis,2017,Oct,7.7
St. Kitts & Nevis,2017,Nov,8.2
St. Kitts & Nevis,2017,Dec,14.3
St. Kitts & Nevis,2018,Jan,11.0
St. Kitts & Nevis,2018,Feb,11.2
St. Kitts & Nevis,2018,Mar,14.0
St. Kitts & Nevis,2018,Apr,9.4
St. Kitts & Nevis,2018,May,8.3
St. Kitts & Nevis,2018,Jun,12.6
St. Kitts & Nevis,2018,Jul,11.3
St. Kitts & Nevis,2018,Aug,8.9
St. Kitts & Nevis,2018,Sep,6.1
St. Kitts & Nevis,2018,Oct,5.6
St. Kitts & Nevis,2018,Nov,10.3
St. Kitts & Nevis,2018,Dec,14.3
St. Kitts & Nevis,2019,Jan,13.2
St. Kitts & Nevis,2019,Feb,12.9
St. Kitts & Nevis,2019,Mar,15.0
St. Kitts & Nevis,2019,Apr,12.1
St. Kitts & Nevis,2019,May,8.3
St. Kitts & Nevis,2019,Jun,12.9
St. Kitts & Nevis,2019,Jul,10.7
St. Kitts & Nevis,2019,Aug,6.2
St. Kitts & Nevis,2019,Sep,4.6
St. Kitts & Nevis,2019,Oct,5.7
St. Kitts & Nevis,2019,Nov,8.1
St. Kitts & Nevis,2019,Dec,10.4
St. Kitts & Nevis,2020,Jan,9.6
St. Kitts & Nevis,2020,Feb,12.7
St. Kitts & Nevis,2020,Mar,5.6
St. Kitts & Nevis,2020,Apr,0.0
St. Kitts & Nevis,2020,May,0.0
St. Kitts & Nevis,2020,Jun,0.0
St. Kitts & Nevis,2020,Jul,0.1
St. Kitts & Nevis,2020,Aug,0.1
St. Kitts & Nevis,2020,Sep,0.3
St. Kitts & Nevis,2020,Oct,0.1
St. Kitts & Nevis,2020,Nov,0.4
St. Kitts & Nevis,2020,Dec,0.9
St. Kitts & Nevis,2021,Jan,1.0
St. Kitts & Nevis,2021,Feb,0.7
St. Kitts & Nevis,2021,Mar,1.1
St. Kitts & Nevis,2021,Apr,0.9
St. Kitts & Nevis,2021,May,1.3
St. Kitts & Nevis,2021,Jun,1.4
St. Kitts & Nevis,2021,Jul,1.2
St. Kitts & Nevis,2021,Aug,1.5
St. Kitts & Nevis,2021,Sep,1.0
St. Kitts & Nevis,2021,Oct,1.5
St. Kitts & Nevis,2021,Nov,2.8
St. Kitts & Nevis,2021,Dec,6.0
St. Kitts & Nevis,2022,Jan,5.3
St. Kitts & Nevis,2022,Feb,5.8
St. Kitts & Nevis,2022,Mar,7.1
St. Kitts & Nevis,2022,Apr,7.1
St. Kitts & Nevis,2022,May,6.3
St. Kitts & Nevis,2022,Jun,7.2
St. Kitts & Nevis,2022,Jul,7.5
St. Kitts & Nevis,2022,Aug,6.4
St. Kitts & Nevis,2022,Sep,3.7
St. Kitts & Nevis,2022,Oct,4.5
St. Kitts & Nevis,2022,Nov,6.8
St. Kitts & Nevis,2022,Dec,12.1
St. Kitts & Nevis,2023,Jan,9.2
St. Kitts & Nevis,2023,Feb,9.5
St. Kitts & Nevis,2023,Mar,10.8
St. Kitts & Nevis,2023,Apr,9.5
St. Kitts & Nevis,2023,May,8.0
St. Kitts & Nevis,2023,Jun,8.5
St. Kitts & Nevis,2023,Jul,8.3
St. Kitts & Nevis,2023,Aug,8.4
St. Kitts & Nevis,2023,Sep,5.3
St. Kitts & Nevis,2023,Oct,5.3
St. Kitts & Nevis,2023,Nov,8.5
St. Kitts & Nevis,2023,Dec,13.1
St. Kitts & Nevis,2024,Jan,9.8
St. Kitts & Nevis,2024,Feb,10.6
St. Kitts & Nevis,2024,Mar,13.0
St. Kitts & Nevis,2024,Apr,11.1
St. Kitts & Nevis,2024,May,10.6
St. Kitts & Nevis,2024,Jun,12.4
St. Kitts & Nevis,2024,Jul,12.7
St. Kitts & Nevis,2024,Aug,9.9
St. Kitts & Nevis,2024,Sep,6.5
St. Kitts & Nevis,2024,Oct,6.9
St. Kitts & Nevis,2024,Nov,10.3
St. Kitts & Nevis,2024,Dec,16.2
St. Kitts & Nevis,2025,Jan,14.9
St. Kitts & Nevis,2025,Feb,15.2
St. Kitts & Nevis,2025,Mar,17.3
St. Kitts & Nevis,2025,Apr,9.9
St. Kitts & Nevis,2025,May,9.8
St. Kitts & Nevis,2025,Jun,11.5
St. Vincent & Gren.,2015,Feb,6.2
St. Vincent & Gren.,2015,Mar,7.5
St. Vincent & Gren.,2015,Apr,5.3
St. Vincent & Gren.,2015,May,5.0
St. Vincent & Gren.,2015,Jun,6.1
St. Vincent & Gren.,2015,Jul,7.7
St. Vincent & Gren.,2015,Aug,6.1
St. Vincent & Gren.,2015,Sep,4.0
St. Vincent & Gren.,2015,Oct,4.4
St. Vincent & Gren.,2015,Nov,5.9
St. Vincent & Gren.,2015,Dec,10.4
St. Vincent & Gren.,2016,Jan,7.2
St. Vincent & Gren.,2016,Feb,7.1
St. Vincent & Gren.,2016,Mar,8.1
St. Vincent & Gren.,2016,Apr,6.0
St. Vincent & Gren.,2016,May,5.1
St. Vincent & Gren.,2016,Jun,7.0
St. Vincent & Gren.,2016,Jul,7.5
St. Vincent & Gren.,2016,Aug,6.3
St. Vincent & Gren.,2016,Sep,3.9
St. Vincent & Gren.,2016,Oct,4.9
St. Vincent & Gren.,2016,Nov,6.5
St. Vincent & Gren.,2016,Dec,9.8
St. Vincent & Gren.,2017,Jan,6.3
St. Vincent & Gren.,2017,Feb,6.8
St. Vincent & Gren.,2017,Mar,6.6
St. Vincent & Gren.,2017,Apr,6.9
St. Vincent & Gren.,2017,May,4.9
St. Vincent & Gren.,2017,Jun,6.6
St. Vincent & Gren.,2017,Jul,8.2
St. Vincent & Gren.,2017,Aug,6.4
St. Vincent & Gren.,2017,Sep,3.3
St. Vincent & Gren.,2017,Oct,4.3
St. Vincent & Gren.,2017,Nov,5.4
St. Vincent & Gren.,2017,Dec,10.3
St. Vincent & Gren.,2018,Jan,6.9
St. Vincent & Gren.,2018,Feb,6.9
St. Vincent & Gren.,2018,Mar,8.9
St. Vincent & Gren.,2018,Apr,5.8
St. Vincent & Gren.,2018,May,5.0
St. Vincent & Gren.,2018,Jun,6.8
St. Vincent & Gren.,2018,Jul,9.1
St. Vincent & Gren.,2018,Aug,5.8
St. Vincent & Gren.,2018,Sep,3.4
St. Vincent & Gren.,2018,Oct,4.3
St. Vincent & Gren.,2018,Nov,5.4
St. Vincent & Gren.,2018,Dec,11.6
St. Vincent & Gren.,2019,Jan,7.5
St. Vincent & Gren.,2019,Feb,7.6
St. Vincent & Gren.,2019,Mar,8.1
St. Vincent & Gren.,2019,Apr,7.5
St. Vincent & Gren.,2019,May,5.4
St. Vincent & Gren.,2019,Jun,7.4
St. Vincent & Gren.,2019,Jul,9.4
St. Vincent & Gren.,2019,Aug,6.0
St. Vincent & Gren.,2019,Sep,3.6
St. Vincent & Gren.,2019,Oct,4.9
St. Vincent & Gren.,2019,Nov,5.7
St. Vincent & Gren.,2019,Dec,12.6
St. Vincent & Gren.,2020,Jan,7.4
St. Vincent & Gren.,2020,Feb,7.3
St. Vincent & Gren.,2020,Mar,3.9
St. Vincent & Gren.,2020,Apr,0.0
St. Vincent & Gren.,2020,May,0.1
St. Vincent & Gren.,2020,Jun,0.1
St. Vincent & Gren.,2020,Jul,0.7
St. Vincent & Gren.,2020,Aug,1.1
St. Vincent & Gren.,2020,Sep,0.6
St. Vincent & Gren.,2020,Oct,1.0
St. Vincent & Gren.,2020,Nov,1.2
St. Vincent & Gren.,2020,Dec,3.2
St. Vincent & Gren.,2021,Jan,1.2
St. Vincent & Gren.,2021,Feb,0.5
St. Vincent & Gren.,2021,Mar,1.1
St. Vincent & Gren.,2021,Apr,0.4
St. Vincent & Gren.,2021,May,0.8
St. Vincent & Gren.,2021,Jun,1.3
St. Vincent & Gren.,2021,Jul,2.4
St. Vincent & Gren.,2021,Aug,2.0
St. Vincent & Gren.,2021,Sep,1.4
St. Vincent & Gren.,2021,Oct,2.6
St. Vincent & Gren.,2021,Nov,3.4
St. Vincent & Gren.,2021,Dec,7.0
St. Vincent & Gren.,2022,Jan,4.6
St. Vincent & Gren.,2022,Feb,4.5
St. Vincent & Gren.,2022,Mar,5.3
St. Vincent & Gren.,2022,Apr,5.2
St. Vincent & Gren.,2022,May,3.7
St. Vincent & Gren.,2022,Jun,4.5
St. Vincent & Gren.,2022,Jul,5.3
St. Vincent & Gren.,2022,Aug,4.3
St. Vincent & Gren.,2022,Sep,3.0
St. Vincent & Gren.,2022,Oct,3.8
St. Vincent & Gren.,2022,Nov,5.9
St. Vincent & Gren.,2022,Dec,8.8
St. Vincent & Gren.,2023,Jan,6.8
St. Vincent & Gren.,2023,Feb,6.7
St. Vincent & Gren.,2023,Mar,7.6
St. Vincent & Gren.,2023,Apr,7.2
St. Vincent & Gren.,2023,May,5.8
St. Vincent & Gren.,2023,Jun,6.0
St. Vincent & Gren.,2023,Jul,8.5
St. Vincent & Gren.,2023,Aug,5.6
St. Vincent & Gren.,2023,Sep,3.7
St. Vincent & Gren.,2023,Oct,4.2
St. Vincent & Gren.,2023,Nov,6.7
